genome,secondary_cluster,threshold,cluster_method,comparison_algorithm,primary_cluster
ERS3395771.bin.r.9.fa,833_1,0.06999999999999995,average,ANImf,833
ERS3395773.bin.r.10.fa,833_1,0.06999999999999995,average,ANImf,833
ERS3774450.bin.r.3.fa,833_1,0.06999999999999995,average,ANImf,833
ERS3774451.bin.r.10.fa,833_1,0.06999999999999995,average,ANImf,833
ERS3774465.bin.r.6.fa,833_1,0.06999999999999995,average,ANImf,833
ERS6205393.bin.r.4.fa,833_1,0.06999999999999995,average,ANImf,833
ERS6256686.bin.r.6.fa,833_1,0.06999999999999995,average,ANImf,833
ERS6256689.bin.r.4.fa,833_1,0.06999999999999995,average,ANImf,833
ERS6256708.bin.r.7.fa,833_1,0.06999999999999995,average,ANImf,833
ERS6256724.bin.r.8.fa,833_1,0.06999999999999995,average,ANImf,833
ERS6256725.bin.r.3.fa,833_1,0.06999999999999995,average,ANImf,833
ERS6256728.bin.r.5.fa,833_1,0.06999999999999995,average,ANImf,833
ERSX0002001.bin.r.57.fa,833_1,0.06999999999999995,average,ANImf,833
ERSX0003001.bin.r.33.fa,833_1,0.06999999999999995,average,ANImf,833
ERSX0003003.bin.r.51.fa,833_1,0.06999999999999995,average,ANImf,833
HMP_2012__SRS013533__bin.65.fa,833_1,0.06999999999999995,average,ANImf,833
HMP_2012__SRS017691__bin.48.fa,833_1,0.06999999999999995,average,ANImf,833
HMP_2012__SRS023595__bin.1.fa,833_1,0.06999999999999995,average,ANImf,833
HMP_2012__SRS047634__bin.59.fa,833_1,0.06999999999999995,average,ANImf,833
HMP_2012__SRS049318__bin.23.fa,833_1,0.06999999999999995,average,ANImf,833
HMP_2012__SRS058808__bin.63.fa,833_1,0.06999999999999995,average,ANImf,833
SRS15300786.bin.r.5.fa,833_1,0.06999999999999995,average,ANImf,833
SRS15300787.bin.r.18.fa,833_1,0.06999999999999995,average,ANImf,833
SRS15300788.bin.r.2.fa,833_1,0.06999999999999995,average,ANImf,833
SRS15300792.bin.r.12.fa,833_1,0.06999999999999995,average,ANImf,833
SRS15300795.bin.r.6.fa,833_1,0.06999999999999995,average,ANImf,833
SRS15300802.bin.r.11.fa,833_1,0.06999999999999995,average,ANImf,833
SRS15300803.bin.r.2.fa,833_1,0.06999999999999995,average,ANImf,833
SRS473746.bin.r.4.fa,833_1,0.06999999999999995,average,ANImf,833
SRS7212789.bin.r.8.fa,833_1,0.06999999999999995,average,ANImf,833
SRS7212797.bin.r.3.fa,833_1,0.06999999999999995,average,ANImf,833
SRS7212803.bin.r.4.fa,833_1,0.06999999999999995,average,ANImf,833
ERS3774391.bin.r.4.fa,834_1,0.06999999999999995,average,ANImf,834
ERS3774422.bin.r.37.fa,834_2,0.06999999999999995,average,ANImf,834
CMC023.A.bin.r.45.fa,835_1,0.06999999999999995,average,ANImf,835
CMC024.B.bin.r.18.fa,835_1,0.06999999999999995,average,ANImf,835
CMC038.A.bin.r.103.fa,835_1,0.06999999999999995,average,ANImf,835
CMC038.B.bin.r.30.fa,835_1,0.06999999999999995,average,ANImf,835
CMC018.B.bin.r.143.fa,836_1,0.06999999999999995,average,ANImf,836
CMC038.A.bin.r.23.fa,836_1,0.06999999999999995,average,ANImf,836
CMC038.B.bin.r.49.fa,836_1,0.06999999999999995,average,ANImf,836
GWHARPH00000000.genome.fasta,836_1,0.06999999999999995,average,ANImf,836
ERS1202866.bin.r.25.fa,837_1,0.06999999999999995,average,ANImf,837
ERS12516939.bin.r.42.fa,837_1,0.06999999999999995,average,ANImf,837
ERS12516973.bin.r.17.fa,837_1,0.06999999999999995,average,ANImf,837
ERS12516976.bin.r.39.fa,837_1,0.06999999999999995,average,ANImf,837
ERS12516978.bin.r.13.fa,837_1,0.06999999999999995,average,ANImf,837
ERS12516979.bin.r.1.fa,837_1,0.06999999999999995,average,ANImf,837
ERS12516990.bin.r.53.fa,837_1,0.06999999999999995,average,ANImf,837
ERS12516992.bin.r.57.fa,837_1,0.06999999999999995,average,ANImf,837
GWHAPXA00000000.genome.fasta,837_1,0.06999999999999995,average,ANImf,837
HMP_2012__SRS013705__bin.30.fa,837_1,0.06999999999999995,average,ANImf,837
HMP_2012__SRS015057__bin.32.fa,837_1,0.06999999999999995,average,ANImf,837
HMP_2012__SRS015209__bin.51.fa,837_1,0.06999999999999995,average,ANImf,837
HMP_2012__SRS024081__bin.83.fa,837_1,0.06999999999999995,average,ANImf,837
HMP_2012__SRS047219__bin.21.fa,837_1,0.06999999999999995,average,ANImf,837
HMP_2012__SRS047824__bin.76.fa,837_1,0.06999999999999995,average,ANImf,837
HMP_2012__SRS050244__bin.32.fa,837_1,0.06999999999999995,average,ANImf,837
HMP_2012__SRS058336__bin.47.fa,837_1,0.06999999999999995,average,ANImf,837
HMP_2012__SRS064774__bin.53.fa,837_1,0.06999999999999995,average,ANImf,837
MGYG000298145.fna,837_1,0.06999999999999995,average,ANImf,837
MGYG000298367.fna,837_1,0.06999999999999995,average,ANImf,837
MGYG000298396.fna,837_1,0.06999999999999995,average,ANImf,837
MGYG000298397.fna,837_1,0.06999999999999995,average,ANImf,837
MGYG000298436.fna,837_1,0.06999999999999995,average,ANImf,837
MGYG000298461.fna,837_1,0.06999999999999995,average,ANImf,837
MGYG000298768.fna,837_1,0.06999999999999995,average,ANImf,837
MGYG000298786.fna,837_1,0.06999999999999995,average,ANImf,837
MGYG000298850.fna,837_1,0.06999999999999995,average,ANImf,837
MGYG000298937.fna,837_1,0.06999999999999995,average,ANImf,837
MGYG000298941.fna,837_1,0.06999999999999995,average,ANImf,837
MGYG000298975.fna,837_1,0.06999999999999995,average,ANImf,837
MGYG000299038.fna,837_1,0.06999999999999995,average,ANImf,837
MGYG000299047.fna,837_1,0.06999999999999995,average,ANImf,837
GWHAROB00000000.genome.fasta,838_0,0.06999999999999995,average,ANImf,838
CMC007.B.bin.r.24.fa,839_1,0.06999999999999995,average,ANImf,839
CMC009.A.bin.r.50.fa,839_1,0.06999999999999995,average,ANImf,839
CMC012.B.bin.r.55.fa,839_1,0.06999999999999995,average,ANImf,839
CMC020.B.bin.r.58.fa,839_1,0.06999999999999995,average,ANImf,839
CMC021.B.bin.r.26.fa,839_1,0.06999999999999995,average,ANImf,839
CMC023.B.bin.r.13.fa,839_1,0.06999999999999995,average,ANImf,839
CMC024.B.bin.r.74.fa,839_1,0.06999999999999995,average,ANImf,839
CMC025.B.bin.r.13.fa,839_1,0.06999999999999995,average,ANImf,839
CMC033.B.bin.r.78.fa,839_1,0.06999999999999995,average,ANImf,839
CMC034.B.bin.r.66.fa,839_1,0.06999999999999995,average,ANImf,839
CMC042.B.bin.r.5.fa,839_1,0.06999999999999995,average,ANImf,839
ERS1202866.bin.r.10.fa,839_1,0.06999999999999995,average,ANImf,839
ERS12516936.bin.r.30.fa,839_1,0.06999999999999995,average,ANImf,839
ERS12516939.bin.r.15.fa,839_1,0.06999999999999995,average,ANImf,839
ERS12516976.bin.r.5.fa,839_1,0.06999999999999995,average,ANImf,839
ERS12516978.bin.r.8.fa,839_1,0.06999999999999995,average,ANImf,839
GWHARKA00000000.genome.fasta,839_1,0.06999999999999995,average,ANImf,839
HMP_2012__SRS013234__bin.14.fa,839_1,0.06999999999999995,average,ANImf,839
HMP_2012__SRS014684__bin.20.fa,839_1,0.06999999999999995,average,ANImf,839
HMP_2012__SRS015057__bin.39.fa,839_1,0.06999999999999995,average,ANImf,839
HMP_2012__SRS015209__bin.26.fa,839_1,0.06999999999999995,average,ANImf,839
HMP_2012__SRS015893__bin.49.fa,839_1,0.06999999999999995,average,ANImf,839
HMP_2012__SRS015941__bin.28.fa,839_1,0.06999999999999995,average,ANImf,839
HMP_2012__SRS016319__bin.37.fa,839_1,0.06999999999999995,average,ANImf,839
HMP_2012__SRS018791__bin.25.fa,839_1,0.06999999999999995,average,ANImf,839
HMP_2012__SRS019894__bin.11.fa,839_1,0.06999999999999995,average,ANImf,839
HMP_2012__SRS047219__bin.63.fa,839_1,0.06999999999999995,average,ANImf,839
HMP_2012__SRS047824__bin.82.fa,839_1,0.06999999999999995,average,ANImf,839
HMP_2012__SRS048411__bin.42.fa,839_1,0.06999999999999995,average,ANImf,839
HMP_2012__SRS053603__bin.48.fa,839_1,0.06999999999999995,average,ANImf,839
MGYG000298388.fna,839_1,0.06999999999999995,average,ANImf,839
GWHAPXY00000000.genome.fasta,840_1,0.06999999999999995,average,ANImf,840
GWHAQXQ00000000.genome.fasta,840_1,0.06999999999999995,average,ANImf,840
GWHARRO00000000.genome.fasta,840_1,0.06999999999999995,average,ANImf,840
HMP_2012__SRS022719__bin.17.fa,840_1,0.06999999999999995,average,ANImf,840
ERS12516993.bin.r.8.fa,840_2,0.06999999999999995,average,ANImf,840
GWHAPQJ00000000.genome.fasta,840_2,0.06999999999999995,average,ANImf,840
GWHAQVW00000000.genome.fasta,840_2,0.06999999999999995,average,ANImf,840
GWHARUL00000000.genome.fasta,840_2,0.06999999999999995,average,ANImf,840
HMP_2012__SRS016037__bin.1.fa,840_2,0.06999999999999995,average,ANImf,840
HMP_2012__SRS018145__bin.3.fa,840_2,0.06999999999999995,average,ANImf,840
HMP_2012__SRS063288__bin.49.fa,840_2,0.06999999999999995,average,ANImf,840
GWHAPZK00000000.genome.fasta,841_1,0.06999999999999995,average,ANImf,841
GWHAQCL00000000.genome.fasta,841_2,0.06999999999999995,average,ANImf,841
BritoIL_2016__M2.36.SA__bin.5.fa,842_1,0.06999999999999995,average,ANImf,842
BritoIL_2016__W2.63.SA__bin.1.fa,842_1,0.06999999999999995,average,ANImf,842
CMC004.B.bin.r.53.fa,842_1,0.06999999999999995,average,ANImf,842
CMC032.B.bin.r.38.fa,842_1,0.06999999999999995,average,ANImf,842
CMC033.B.bin.r.44.fa,842_1,0.06999999999999995,average,ANImf,842
CMC040.B.bin.r.53.fa,842_1,0.06999999999999995,average,ANImf,842
CM_cf__CF_TNFC017SA_t1M16__bin.24.fa,842_1,0.06999999999999995,average,ANImf,842
CM_cf__CF_TNFC039SA_t1M16__bin.17.fa,842_1,0.06999999999999995,average,ANImf,842
CM_cf__CF_TNFC051SA_t1M16__bin.21.fa,842_1,0.06999999999999995,average,ANImf,842
CM_periimplantitis__SP_282SPT_T016_R__bin.47.fa,842_1,0.06999999999999995,average,ANImf,842
ERS1202883.bin.r.7.fa,842_1,0.06999999999999995,average,ANImf,842
ERS12516931.bin.r.23.fa,842_1,0.06999999999999995,average,ANImf,842
ERS12516932.bin.r.23.fa,842_1,0.06999999999999995,average,ANImf,842
ERS12516933.bin.r.1.fa,842_1,0.06999999999999995,average,ANImf,842
ERS12516934.bin.r.22.fa,842_1,0.06999999999999995,average,ANImf,842
ERS12516939.bin.r.29.fa,842_1,0.06999999999999995,average,ANImf,842
ERS12516940.bin.r.28.fa,842_1,0.06999999999999995,average,ANImf,842
ERS12516953.bin.r.25.fa,842_1,0.06999999999999995,average,ANImf,842
ERS12516959.bin.r.5.fa,842_1,0.06999999999999995,average,ANImf,842
ERS12516960.bin.r.13.fa,842_1,0.06999999999999995,average,ANImf,842
ERS12516964.bin.r.32.fa,842_1,0.06999999999999995,average,ANImf,842
ERS12516970.bin.r.1.fa,842_1,0.06999999999999995,average,ANImf,842
ERS12516976.bin.r.32.fa,842_1,0.06999999999999995,average,ANImf,842
ERS12516977.bin.r.26.fa,842_1,0.06999999999999995,average,ANImf,842
ERS12516978.bin.r.5.fa,842_1,0.06999999999999995,average,ANImf,842
ERS12516980.bin.r.12.fa,842_1,0.06999999999999995,average,ANImf,842
ERS12516982.bin.r.3.fa,842_1,0.06999999999999995,average,ANImf,842
ERS12516983.bin.r.5.fa,842_1,0.06999999999999995,average,ANImf,842
ERS12516987.bin.r.5.fa,842_1,0.06999999999999995,average,ANImf,842
ERS12516990.bin.r.20.fa,842_1,0.06999999999999995,average,ANImf,842
ERS12516994.bin.r.25.fa,842_1,0.06999999999999995,average,ANImf,842
FerrettiP_2018__CA_C10006MS2079SA_t0M15__bin.6.fa,842_1,0.06999999999999995,average,ANImf,842
GWHAPOH00000000.genome.fasta,842_1,0.06999999999999995,average,ANImf,842
GWHAPPA00000000.genome.fasta,842_1,0.06999999999999995,average,ANImf,842
GWHAPPW00000000.genome.fasta,842_1,0.06999999999999995,average,ANImf,842
GWHAPSA00000000.genome.fasta,842_1,0.06999999999999995,average,ANImf,842
GWHAPUG00000000.genome.fasta,842_1,0.06999999999999995,average,ANImf,842
GWHAPVG00000000.genome.fasta,842_1,0.06999999999999995,average,ANImf,842
GWHAQBH00000000.genome.fasta,842_1,0.06999999999999995,average,ANImf,842
GWHAQDB00000000.genome.fasta,842_1,0.06999999999999995,average,ANImf,842
GWHAQDG00000000.genome.fasta,842_1,0.06999999999999995,average,ANImf,842
GWHAQFN00000000.genome.fasta,842_1,0.06999999999999995,average,ANImf,842
GWHAQHV00000000.genome.fasta,842_1,0.06999999999999995,average,ANImf,842
GWHAQHZ00000000.genome.fasta,842_1,0.06999999999999995,average,ANImf,842
GWHAQLT00000000.genome.fasta,842_1,0.06999999999999995,average,ANImf,842
GWHAQNL00000000.genome.fasta,842_1,0.06999999999999995,average,ANImf,842
GWHAQNM00000000.genome.fasta,842_1,0.06999999999999995,average,ANImf,842
GWHAQNY00000000.genome.fasta,842_1,0.06999999999999995,average,ANImf,842
GWHAQOV00000000.genome.fasta,842_1,0.06999999999999995,average,ANImf,842
GWHAQTF00000000.genome.fasta,842_1,0.06999999999999995,average,ANImf,842
GWHAQUY00000000.genome.fasta,842_1,0.06999999999999995,average,ANImf,842
GWHAQVH00000000.genome.fasta,842_1,0.06999999999999995,average,ANImf,842
GWHARBT00000000.genome.fasta,842_1,0.06999999999999995,average,ANImf,842
GWHARHO00000000.genome.fasta,842_1,0.06999999999999995,average,ANImf,842
GWHARIU00000000.genome.fasta,842_1,0.06999999999999995,average,ANImf,842
GWHARJY00000000.genome.fasta,842_1,0.06999999999999995,average,ANImf,842
GWHARMN00000000.genome.fasta,842_1,0.06999999999999995,average,ANImf,842
GWHARNV00000000.genome.fasta,842_1,0.06999999999999995,average,ANImf,842
GWHARQR00000000.genome.fasta,842_1,0.06999999999999995,average,ANImf,842
GWHARTB00000000.genome.fasta,842_1,0.06999999999999995,average,ANImf,842
GWHARTY00000000.genome.fasta,842_1,0.06999999999999995,average,ANImf,842
HMP_2012__SRS011086__bin.16.fa,842_1,0.06999999999999995,average,ANImf,842
HMP_2012__SRS011115__bin.32.fa,842_1,0.06999999999999995,average,ANImf,842
HMP_2012__SRS011140__bin.27.fa,842_1,0.06999999999999995,average,ANImf,842
HMP_2012__SRS013164__bin.29.fa,842_1,0.06999999999999995,average,ANImf,842
HMP_2012__SRS013502__bin.36.fa,842_1,0.06999999999999995,average,ANImf,842
HMP_2012__SRS013818__bin.49.fa,842_1,0.06999999999999995,average,ANImf,842
HMP_2012__SRS014124__bin.30.fa,842_1,0.06999999999999995,average,ANImf,842
HMP_2012__SRS014271__bin.77.fa,842_1,0.06999999999999995,average,ANImf,842
HMP_2012__SRS014573__bin.67.fa,842_1,0.06999999999999995,average,ANImf,842
HMP_2012__SRS014684__bin.40.fa,842_1,0.06999999999999995,average,ANImf,842
HMP_2012__SRS015038__bin.24.fa,842_1,0.06999999999999995,average,ANImf,842
HMP_2012__SRS015395__bin.27.fa,842_1,0.06999999999999995,average,ANImf,842
HMP_2012__SRS015434__bin.7.fa,842_1,0.06999999999999995,average,ANImf,842
HMP_2012__SRS015537__bin.12.fa,842_1,0.06999999999999995,average,ANImf,842
HMP_2012__SRS015644__bin.31.fa,842_1,0.06999999999999995,average,ANImf,842
HMP_2012__SRS015797__bin.70.fa,842_1,0.06999999999999995,average,ANImf,842
HMP_2012__SRS015893__bin.36.fa,842_1,0.06999999999999995,average,ANImf,842
HMP_2012__SRS016002__bin.33.fa,842_1,0.06999999999999995,average,ANImf,842
HMP_2012__SRS016086__bin.32.fa,842_1,0.06999999999999995,average,ANImf,842
HMP_2012__SRS016225__bin.65.fa,842_1,0.06999999999999995,average,ANImf,842
HMP_2012__SRS016319__bin.22.fa,842_1,0.06999999999999995,average,ANImf,842
HMP_2012__SRS016342__bin.57.fa,842_1,0.06999999999999995,average,ANImf,842
HMP_2012__SRS016501__bin.10.fa,842_1,0.06999999999999995,average,ANImf,842
HMP_2012__SRS016529__bin.26.fa,842_1,0.06999999999999995,average,ANImf,842
HMP_2012__SRS016569__bin.2.fa,842_1,0.06999999999999995,average,ANImf,842
HMP_2012__SRS017007__bin.41.fa,842_1,0.06999999999999995,average,ANImf,842
HMP_2012__SRS017209__bin.57.fa,842_1,0.06999999999999995,average,ANImf,842
HMP_2012__SRS017713__bin.17.fa,842_1,0.06999999999999995,average,ANImf,842
HMP_2012__SRS017808__bin.41.fa,842_1,0.06999999999999995,average,ANImf,842
HMP_2012__SRS018439__bin.46.fa,842_1,0.06999999999999995,average,ANImf,842
HMP_2012__SRS018591__bin.21.fa,842_1,0.06999999999999995,average,ANImf,842
HMP_2012__SRS018739__bin.29.fa,842_1,0.06999999999999995,average,ANImf,842
HMP_2012__SRS018791__bin.46.fa,842_1,0.06999999999999995,average,ANImf,842
HMP_2012__SRS019022__bin.17.fa,842_1,0.06999999999999995,average,ANImf,842
HMP_2012__SRS019045__bin.42.fa,842_1,0.06999999999999995,average,ANImf,842
HMP_2012__SRS019071__bin.68.fa,842_1,0.06999999999999995,average,ANImf,842
HMP_2012__SRS019122__bin.3.fa,842_1,0.06999999999999995,average,ANImf,842
HMP_2012__SRS019219__bin.65.fa,842_1,0.06999999999999995,average,ANImf,842
HMP_2012__SRS019327__bin.45.fa,842_1,0.06999999999999995,average,ANImf,842
HMP_2012__SRS019389__bin.3.fa,842_1,0.06999999999999995,average,ANImf,842
HMP_2012__SRS019607__bin.57.fa,842_1,0.06999999999999995,average,ANImf,842
HMP_2012__SRS019894__bin.27.fa,842_1,0.06999999999999995,average,ANImf,842
HMP_2012__SRS019974__bin.44.fa,842_1,0.06999999999999995,average,ANImf,842
HMP_2012__SRS020856__bin.35.fa,842_1,0.06999999999999995,average,ANImf,842
HMP_2012__SRS021496__bin.68.fa,842_1,0.06999999999999995,average,ANImf,842
HMP_2012__SRS021954__bin.46.fa,842_1,0.06999999999999995,average,ANImf,842
HMP_2012__SRS022077__bin.17.fa,842_1,0.06999999999999995,average,ANImf,842
HMP_2012__SRS022621__bin.16.fa,842_1,0.06999999999999995,average,ANImf,842
HMP_2012__SRS023352__bin.45.fa,842_1,0.06999999999999995,average,ANImf,842
HMP_2012__SRS023557__bin.4.fa,842_1,0.06999999999999995,average,ANImf,842
HMP_2012__SRS023617__bin.44.fa,842_1,0.06999999999999995,average,ANImf,842
HMP_2012__SRS023926__bin.48.fa,842_1,0.06999999999999995,average,ANImf,842
HMP_2012__SRS023958__bin.11.fa,842_1,0.06999999999999995,average,ANImf,842
HMP_2012__SRS024015__bin.28.fa,842_1,0.06999999999999995,average,ANImf,842
HMP_2012__SRS024138__bin.6.fa,842_1,0.06999999999999995,average,ANImf,842
HMP_2012__SRS024277__bin.25.fa,842_1,0.06999999999999995,average,ANImf,842
HMP_2012__SRS024375__bin.35.fa,842_1,0.06999999999999995,average,ANImf,842
HMP_2012__SRS024441__bin.56.fa,842_1,0.06999999999999995,average,ANImf,842
HMP_2012__SRS024580__bin.41.fa,842_1,0.06999999999999995,average,ANImf,842
HMP_2012__SRS024637__bin.5.fa,842_1,0.06999999999999995,average,ANImf,842
HMP_2012__SRS042131__bin.22.fa,842_1,0.06999999999999995,average,ANImf,842
HMP_2012__SRS042643__bin.16.fa,842_1,0.06999999999999995,average,ANImf,842
HMP_2012__SRS042910__bin.54.fa,842_1,0.06999999999999995,average,ANImf,842
HMP_2012__SRS043663__bin.43.fa,842_1,0.06999999999999995,average,ANImf,842
HMP_2012__SRS044373__bin.8.fa,842_1,0.06999999999999995,average,ANImf,842
HMP_2012__SRS044486__bin.2.fa,842_1,0.06999999999999995,average,ANImf,842
HMP_2012__SRS047210__bin.4.fa,842_1,0.06999999999999995,average,ANImf,842
HMP_2012__SRS047824__bin.68.fa,842_1,0.06999999999999995,average,ANImf,842
HMP_2012__SRS048411__bin.26.fa,842_1,0.06999999999999995,average,ANImf,842
HMP_2012__SRS048791__bin.31.fa,842_1,0.06999999999999995,average,ANImf,842
HMP_2012__SRS049147__bin.52.fa,842_1,0.06999999999999995,average,ANImf,842
HMP_2012__SRS050244__bin.12.fa,842_1,0.06999999999999995,average,ANImf,842
HMP_2012__SRS050669__bin.34.fa,842_1,0.06999999999999995,average,ANImf,842
HMP_2012__SRS051791__bin.55.fa,842_1,0.06999999999999995,average,ANImf,842
HMP_2012__SRS053603__bin.91.fa,842_1,0.06999999999999995,average,ANImf,842
HMP_2012__SRS053854__bin.19.fa,842_1,0.06999999999999995,average,ANImf,842
HMP_2012__SRS054687__bin.20.fa,842_1,0.06999999999999995,average,ANImf,842
HMP_2012__SRS055426__bin.25.fa,842_1,0.06999999999999995,average,ANImf,842
HMP_2012__SRS056323__bin.44.fa,842_1,0.06999999999999995,average,ANImf,842
HMP_2012__SRS056622__bin.45.fa,842_1,0.06999999999999995,average,ANImf,842
HMP_2012__SRS057539__bin.68.fa,842_1,0.06999999999999995,average,ANImf,842
HMP_2012__SRS057791__bin.14.fa,842_1,0.06999999999999995,average,ANImf,842
HMP_2012__SRS058336__bin.34.fa,842_1,0.06999999999999995,average,ANImf,842
HMP_2012__SRS062761__bin.32.fa,842_1,0.06999999999999995,average,ANImf,842
HMP_2012__SRS064423__bin.34.fa,842_1,0.06999999999999995,average,ANImf,842
HMP_2012__SRS065278__bin.49.fa,842_1,0.06999999999999995,average,ANImf,842
HMP_2012__SRS075404__bin.17.fa,842_1,0.06999999999999995,average,ANImf,842
HMP_2012__SRS077736__bin.22.fa,842_1,0.06999999999999995,average,ANImf,842
HMP_2012__SRS078182__bin.37.fa,842_1,0.06999999999999995,average,ANImf,842
MGYG000298049.fna,842_1,0.06999999999999995,average,ANImf,842
MGYG000298443.fna,842_1,0.06999999999999995,average,ANImf,842
MGYG000298728.fna,842_1,0.06999999999999995,average,ANImf,842
SEQF1607.1.fna,842_1,0.06999999999999995,average,ANImf,842
SEQF7736.1.fna,842_1,0.06999999999999995,average,ANImf,842
GWHAQSO00000000.genome.fasta,843_0,0.06999999999999995,average,ANImf,843
GWHAPOI00000000.genome.fasta,844_1,0.06999999999999995,average,ANImf,844
GWHAQSH00000000.genome.fasta,844_1,0.06999999999999995,average,ANImf,844
HMP_2012__SRS042643__bin.78.fa,844_1,0.06999999999999995,average,ANImf,844
HMP_2012__SRS047824__bin.27.fa,844_1,0.06999999999999995,average,ANImf,844
HMP_2012__SRS075404__bin.20.fa,844_1,0.06999999999999995,average,ANImf,844
ERS12516931.bin.r.25.fa,845_1,0.06999999999999995,average,ANImf,845
ERS12516994.bin.r.26.fa,845_1,0.06999999999999995,average,ANImf,845
HMP_2012__SRS015209__bin.2.fa,845_1,0.06999999999999995,average,ANImf,845
HMP_2012__SRS015941__bin.73.fa,845_1,0.06999999999999995,average,ANImf,845
HMP_2012__SRS016002__bin.17.fa,845_1,0.06999999999999995,average,ANImf,845
HMP_2012__SRS017808__bin.37.fa,845_1,0.06999999999999995,average,ANImf,845
HMP_2012__SRS018591__bin.4.fa,845_1,0.06999999999999995,average,ANImf,845
HMP_2012__SRS024015__bin.53.fa,845_1,0.06999999999999995,average,ANImf,845
HMP_2012__SRS053854__bin.47.fa,845_1,0.06999999999999995,average,ANImf,845
HMP_2012__SRS057539__bin.72.fa,845_1,0.06999999999999995,average,ANImf,845
SEQF1854.2.fna,845_1,0.06999999999999995,average,ANImf,845
SEQF5910.1.fna,845_1,0.06999999999999995,average,ANImf,845
GWHARSL00000000.genome.fasta,846_0,0.06999999999999995,average,ANImf,846
GWHAQNU00000000.genome.fasta,847_1,0.06999999999999995,average,ANImf,847
