Contig	Operon	Start	End	Prediction	Complete_Interference	Complete_Adaptation	Best_type	Best_score	Genes	Positions	E-values	CoverageSeq	CoverageHMM	Strand_Interference	Strand_Adaptation	Oral_site	Industry	BinID	out_type
NODE_692_length_17421_cov_13.193366	NODE_692_length_17421_cov_13.193366@2	7742	12296	False	0%		III-A	1	['AbiEii_0_CAS-III', 'AbiEii_0_CAS-III', 'AbiEii_0_CAS-III']	[6, 8, 9]	['3.10e-04', '6.10e-04', '3.50e-06']	[0.322, 0.543, 0.735]	[0.415, 0.504, 0.785]			modern_calculus	industrial	ERS3774485.bin.r.2	putative
NODE_692_length_17421_cov_13.193366	NODE_692_length_17421_cov_13.193366@1	81	800	False	0%		III-A	1	['AbiEii_0_CAS-III']	[1]	['1.60e-07']	[0.525]	[0.387]			modern_calculus	industrial	ERS3774485.bin.r.2	putative
NODE_145_length_40872_cov_14.118039	NODE_145_length_40872_cov_14.118039@1	7529	8389	False	0%		III-A	1	['AbiEii_0_CAS-III']	[7]	['9.60e-05']	[0.314]	[0.303]			modern_calculus	industrial	ERS3774485.bin.r.2	putative
NODE_1942_length_8891_cov_14.896107	NODE_1942_length_8891_cov_14.896107@1	1879	3978	False	0%		III-A	1	['AbiEii_0_CAS-III']	[3]	['1.60e-04']	[0.306]	[0.398]			modern_calculus	industrial	ERS3774485.bin.r.2	putative
NODE_81_length_55787_cov_14.759133	NODE_81_length_55787_cov_14.759133@1	48784	49512	False	0%		III-A	1	['AbiEii_0_CAS-III']	[46]	['2.00e-05']	[0.379]	[0.313]			modern_calculus	industrial	ERS3774485.bin.r.2	putative
NODE_554_length_19894_cov_14.173295	NODE_554_length_19894_cov_14.173295@2	18863	19612	False	0%		III-A	1	['AbiEii_0_CAS-III']	[21]	['1.90e-07']	[0.636]	[0.539]			modern_calculus	industrial	ERS3774485.bin.r.2	putative
NODE_104_length_49542_cov_13.317457	NODE_104_length_49542_cov_13.317457@2	29117	29902	False	0%		III-A	1	['AbiEii_0_CAS-III']	[28]	['7.90e-06']	[0.37]	[0.352]			modern_calculus	industrial	ERS3774485.bin.r.2	putative
NODE_3596_length_5876_cov_14.176430	NODE_3596_length_5876_cov_14.176430@1	5131	5874	False	0%		III-A	1	['AbiEii_0_CAS-III']	[7]	['7.20e-04']	[0.516]	[0.454]			modern_calculus	industrial	ERS3774485.bin.r.2	putative
NODE_115_length_46743_cov_13.690777	NODE_115_length_46743_cov_13.690777@1	1986	3227	False	0%		IV-B	3	['CysH_0_IVB']	[3]	['8.30e-04']	[0.408]	[0.639]			modern_calculus	industrial	ERS3774485.bin.r.2	putative
NODE_227_length_33341_cov_13.669381	NODE_227_length_33341_cov_13.669381@2	29323	30132	False	0%		III-A	1	['AbiEii_0_CAS-III']	[24]	['2.50e-06']	[0.507]	[0.479]			modern_calculus	industrial	ERS3774485.bin.r.2	putative
NODE_101_length_50053_cov_13.452458	NODE_101_length_50053_cov_13.452458@1	13337	14128	False	0%		III-A	1	['AbiEii_0_CAS-III']	[12]	['3.70e-05']	[0.356]	[0.317]			modern_calculus	industrial	ERS3774485.bin.r.2	putative
NODE_825_length_15613_cov_14.301517	NODE_825_length_15613_cov_14.301517@1	8035	8862	False	0%		III-A	1	['AbiEii_0_CAS-III']	[8]	['1.10e-06']	[0.355]	[0.327]			modern_calculus	industrial	ERS3774485.bin.r.2	putative
NODE_1758_length_9467_cov_13.298980	NODE_1758_length_9467_cov_13.298980@1	6407	7892	False	0%		III-A	1	['AbiEii_0_CAS-III', 'AbiEii_0_CAS-III']	[8, 9]	['1.30e-05', '4.00e-07']	[0.525, 0.45]	[0.433, 0.398]			modern_calculus	industrial	ERS3774485.bin.r.2	putative
NODE_972_length_14150_cov_12.506350	NODE_972_length_14150_cov_12.506350@1	11808	13307	False	0%	33%	II-A	3	['Csn2_7_CAS-II-A']	[11]	['8.40e-04']	[0.376]	[0.497]		1	modern_calculus	industrial	ERS3774485.bin.r.2	putative
NODE_46_length_76284_cov_13.202521	NODE_46_length_76284_cov_13.202521@2	22499	23611	False	0%		III-A	1	['AbiEii_0_CAS-III']	[19]	['1.90e-07']	[0.337]	[0.433]			modern_calculus	industrial	ERS3774485.bin.r.2	putative
NODE_104_length_49542_cov_13.317457	NODE_104_length_49542_cov_13.317457@1	10948	11709	False	0%		III-A	1	['AbiEii_0_CAS-III']	[10]	['5.60e-09']	[0.457]	[0.423]			modern_calculus	industrial	ERS3774485.bin.r.2	putative
NODE_2051_length_8570_cov_12.428538	NODE_2051_length_8570_cov_12.428538@1	4023	5108	False	0%		III-A	1	['AbiEii_0_CAS-III']	[4]	['5.30e-05']	[0.304]	[0.387]			modern_calculus	industrial	ERS3774485.bin.r.2	putative
NODE_227_length_33341_cov_13.669381	NODE_227_length_33341_cov_13.669381@1	20535	20915	False	0%	0%	I-A	0	['Csa3_1_CAS-I-II-III-IV-V-VI']	[17]	['1.10e-22']	[0.748]	[0.881]			modern_calculus	industrial	ERS3774485.bin.r.2	putative
NODE_359_length_25743_cov_14.132513	NODE_359_length_25743_cov_14.132513@1	11015	12124	False	0%		III-A	1	['AbiEii_0_CAS-III']	[9]	['2.10e-08']	[0.789]	[0.803]			modern_calculus	industrial	ERS3774485.bin.r.2	putative
NODE_133_length_43235_cov_13.846410	NODE_133_length_43235_cov_13.846410@2	35222	35752	False	0%	33%	I-A	2	['Cas4_0_CAS-I-II-III-IV-V-VI']	[33]	['9.90e-24']	[0.689]	[0.698]		1	modern_calculus	industrial	ERS3774485.bin.r.2	putative
NODE_133_length_43235_cov_13.846410	NODE_133_length_43235_cov_13.846410@1	7599	8090	False	20%		III-A	4	['Csm2gr11_5_CAS-III-A']	[11]	['8.80e-03']	[0.439]	[0.5]	1		modern_calculus	industrial	ERS3774485.bin.r.2	putative
NODE_24657_length_1471_cov_6.997175	NODE_24657_length_1471_cov_6.997175@1	215	1102	False	0%		III-A	1	['AbiEii_0_CAS-III']	[1]	['1.60e-10']	[0.449]	[0.475]			modern_calculus	industrial	ERS3774485.bin.r.20	putative
NODE_13266_length_2364_cov_4.737116	NODE_13266_length_2364_cov_4.737116@1	3	2309	False	20%	0%	I-D	4	['Cas3_1_CAS-I-D']	[1]	['1.00e-07']	[0.316]	[0.561]	1		modern_calculus	industrial	ERS3774485.bin.r.20	putative
NODE_17479_length_1919_cov_5.820279	NODE_17479_length_1919_cov_5.820279@1	746	1504	False	0%		III-A	1	['AbiEii_0_CAS-III']	[2]	['4.30e-03']	[0.391]	[0.338]			modern_calculus	industrial	ERS3774485.bin.r.20	putative
NODE_8471_length_3281_cov_5.938004	NODE_8471_length_3281_cov_5.938004@1	554	1285	False	0%		III-A	1	['AbiEii_0_CAS-III']	[2]	['3.50e-03']	[0.516]	[0.437]			modern_calculus	industrial	ERS3774485.bin.r.20	putative
NODE_24137_length_1496_cov_6.401110	NODE_24137_length_1496_cov_6.401110@1	270	1040	False	0%		III-A	1	['AbiEii_0_CAS-III']	[1]	['2.20e-04']	[0.346]	[0.324]			modern_calculus	industrial	ERS3774485.bin.r.20	putative
NODE_5093_length_4667_cov_6.250650	NODE_5093_length_4667_cov_6.250650@1	753	1394	False	0%		III-A	1	['AbiEii_0_CAS-III']	[2]	['2.50e-05']	[0.575]	[0.423]			modern_calculus	industrial	ERS3774485.bin.r.20	putative
NODE_32124_length_1192_cov_5.314864	NODE_32124_length_1192_cov_5.314864@1	3	1190	False	14%	0%	I-A	2	['Cas3_0_CAS-I']	[1]	['2.80e-06']	[0.732]	[0.89]	-1		modern_calculus	industrial	ERS3774485.bin.r.20	putative
NODE_4313_length_5216_cov_7.015307	NODE_4313_length_5216_cov_7.015307@1	1232	2407	False	0%		III-A	1	['AbiEii_0_CAS-III']	[2]	['2.50e-07']	[0.365]	[0.479]			modern_calculus	industrial	ERS3774485.bin.r.20	putative
NODE_2672_length_7192_cov_5.596609	NODE_2672_length_7192_cov_5.596609@1	2758	4632	False	0%		III-A	1	['AbiEii_0_CAS-III']	[3]	['3.00e-08']	[0.312]	[0.391]			modern_calculus	industrial	ERS3774485.bin.r.20	putative
NODE_6668_length_3885_cov_7.860313	NODE_6668_length_3885_cov_7.860313@1	2017	2760	False	0%		III-A	1	['AbiEii_0_CAS-III']	[2]	['3.50e-03']	[0.423]	[0.356]			modern_calculus	industrial	ERS3774485.bin.r.20	putative
NODE_16004_length_2051_cov_7.132265	NODE_16004_length_2051_cov_7.132265@1	152	1243	False	0%		III-A	1	['AbiEii_0_CAS-III']	[2]	['1.20e-05']	[0.434]	[0.553]			modern_calculus	industrial	ERS3774485.bin.r.20	putative
NODE_11346_length_2647_cov_7.550154	NODE_11346_length_2647_cov_7.550154@1	1558	2646	False	0%		III-A	1	['AbiEii_0_CAS-III']	[3]	['1.20e-06']	[0.466]	[0.574]			modern_calculus	industrial	ERS3774485.bin.r.20	putative
NODE_13973_length_2277_cov_5.870837	NODE_13973_length_2277_cov_5.870837@1	161	739	False	29%	0%	I-A	2	['Cas3HD_0_CAS-I']	[2]	['8.50e-03']	[0.466]	[0.502]	1		modern_calculus	industrial	ERS3774485.bin.r.20	putative
NODE_6534_length_3937_cov_6.362184	NODE_6534_length_3937_cov_6.362184@1	2383	3054	False	0%		III-A	1	['AbiEii_0_CAS-III']	[3]	['2.80e-04']	[0.438]	[0.356]			modern_calculus	industrial	ERS3774485.bin.r.20	putative
NODE_36829_length_1072_cov_5.826942	NODE_36829_length_1072_cov_5.826942@1	3	353	False	0%	0%	I-A	0	['Csa3_1_CAS-I-II-III-IV-V-VI']	[1]	['1.30e-03']	[0.385]	[0.432]			modern_calculus	industrial	ERS3774485.bin.r.20	putative
NODE_16665_length_1990_cov_4.993798	NODE_16665_length_1990_cov_4.993798@1	37	636	False	0%		III-A	1	['AbiEii_0_CAS-III']	[1]	['2.20e-03']	[0.455]	[0.306]			modern_calculus	industrial	ERS3774485.bin.r.20	putative
NODE_33558_length_1152_cov_6.542388	NODE_33558_length_1152_cov_6.542388@1	578	958	False	0%	0%	I-A	0	['Csa3_1_CAS-I-II-III-IV-V-VI']	[2]	['3.30e-15']	[0.638]	[0.754]			modern_calculus	industrial	ERS3774485.bin.r.20	putative
NODE_1451_length_10900_cov_7.689719	NODE_1451_length_10900_cov_7.689719@1	3046	3885	False	0%		III-A	1	['AbiEii_0_CAS-III']	[5]	['4.30e-07']	[0.35]	[0.335]			modern_calculus	industrial	ERS3774485.bin.r.20	putative
NODE_2963_length_6681_cov_6.865530	NODE_2963_length_6681_cov_6.865530@1	1478	2958	False	0%		III-A	1	['AbiEii_0_CAS-III', 'AbiEii_0_CAS-III']	[4, 5]	['2.70e-06', '1.20e-08']	[0.626, 0.552]	[0.5, 0.423]			modern_calculus	industrial	ERS3774485.bin.r.20	putative
NODE_2035_length_8617_cov_7.506307	NODE_2035_length_8617_cov_7.506307@1	1538	2275	False	0%		III-A	1	['AbiEii_0_CAS-III']	[2]	['3.40e-05']	[0.423]	[0.356]			modern_calculus	industrial	ERS3774485.bin.r.20	putative
NODE_39500_length_1018_cov_5.802700	NODE_39500_length_1018_cov_5.802700@1	342	989	False	17%		III-D	3	['Csx19_10_CAS-III-D']	[2]	['3.10e-03']	[0.352]	[0.496]	-1		modern_calculus	industrial	ERS3774485.bin.r.20	putative
NODE_4496_length_5069_cov_6.197048	NODE_4496_length_5069_cov_6.197048@1	2408	4066	False	0%	0%	I-A	0	['WYL_0_CAS-I-II-III-IV-V-VI']	[5]	['1.90e-08']	[0.331]	[0.518]			modern_calculus	industrial	ERS3774485.bin.r.20	putative
NODE_1439_length_10931_cov_7.788893	NODE_1439_length_10931_cov_7.788893@1	4477	4965	False	0%	0%	I-A	0	['CasR_1_CAS-I-II-III-IV-V-VI']	[7]	['3.30e-04']	[0.405]	[0.303]			modern_calculus	industrial	ERS3774485.bin.r.20	putative
NODE_15306_length_2123_cov_4.891199	NODE_15306_length_2123_cov_4.891199@1	305	1213	False	0%		III-A	1	['AbiEii_0_CAS-III']	[2]	['8.80e-06']	[0.413]	[0.423]			modern_calculus	industrial	ERS3774485.bin.r.20	putative
NODE_24211_length_1492_cov_4.422408	NODE_24211_length_1492_cov_4.422408@1	2	1165	False	14%	0%	I-A	2	['Cas3_0_CAS-I']	[1]	['1.40e-09']	[0.505]	[0.558]	1		modern_calculus	industrial	ERS3774485.bin.r.20	putative
NODE_8618_length_3240_cov_6.767975	NODE_8618_length_3240_cov_6.767975@1	1845	2576	False	0%		III-A	1	['AbiEii_0_CAS-III']	[3]	['2.10e-04']	[0.389]	[0.31]			modern_calculus	industrial	ERS3774485.bin.r.20	putative
NODE_21451_length_1638_cov_4.732154	NODE_21451_length_1638_cov_4.732154@1	94	546	False	0%		III-A	1	['Csm6_6_CAS-III']	[2]	['5.60e-04']	[0.497]	[0.537]			modern_calculus	industrial	ERS3774485.bin.r.20	putative
NODE_2124_length_8367_cov_7.138114	NODE_2124_length_8367_cov_7.138114@1	7487	8239	False	0%		III-A	1	['AbiEii_0_CAS-III']	[9]	['4.50e-10']	[0.53]	[0.447]			modern_calculus	industrial	ERS3774485.bin.r.20	putative
NODE_26140_length_1404_cov_6.063010	NODE_26140_length_1404_cov_6.063010@1	733	1404	False	0%		IV-B	3	['CysH_0_IVB']	[3]	['6.80e-03']	[0.491]	[0.369]			modern_calculus	industrial	ERS3774485.bin.r.20	putative
NODE_13658_length_2313_cov_7.089903	NODE_13658_length_2313_cov_7.089903@1	2	1381	False	14%	0%	I-A	2	['Cas3_0_CAS-I']	[1]	['2.10e-08']	[0.42]	[0.552]	1		modern_calculus	industrial	ERS3774485.bin.r.20	putative
NODE_15206_length_2132_cov_6.891189	NODE_15206_length_2132_cov_6.891189@1	1655	2017	False	0%		III-A	1	['Csx1_19_CAS-III']	[2]	['6.40e-03']	[0.562]	[0.318]			modern_calculus	industrial	ERS3774485.bin.r.20	putative
NODE_4733_length_4901_cov_7.544366	NODE_4733_length_4901_cov_7.544366@1	158	1270	False	0%		III-A	1	['AbiEii_0_CAS-III']	[2]	['3.80e-05']	[0.369]	[0.496]			modern_calculus	industrial	ERS3774485.bin.r.20	putative
NODE_25497_length_1432_cov_6.883805	NODE_25497_length_1432_cov_6.883805@1	36	926	False	0%	0%	I-A	0	['WYL_0_CAS-I-II-III-IV-V-VI']	[1]	['7.90e-67']	[0.987]	[0.978]			modern_calculus	industrial	ERS3774485.bin.r.20	putative
NODE_7975_length_3422_cov_5.547669	NODE_7975_length_3422_cov_5.547669@1	1520	1816	False	0%	0%	I-A	0	['Csa3_1_CAS-I-II-III-IV-V-VI']	[3]	['6.90e-17']	[0.889]	[0.822]			modern_calculus	industrial	ERS3774485.bin.r.20	putative
NODE_3647_length_5828_cov_5.700156	NODE_3647_length_5828_cov_5.700156@1	4164	5705	False	0%		III-A	1	['AbiEii_0_CAS-III']	[4]	['1.20e-05']	[0.368]	[0.542]			modern_calculus	industrial	ERS3774485.bin.r.20	putative
NODE_891_length_14882_cov_6.712821	NODE_891_length_14882_cov_6.712821@1	1167	1853	False	0%		III-A	1	['AbiEii_0_CAS-III']	[2]	['8.20e-05']	[0.533]	[0.415]			modern_calculus	industrial	ERS3774485.bin.r.20	putative
NODE_7011_length_3743_cov_5.840022	NODE_7011_length_3743_cov_5.840022@1	1018	2409	False	14%	0%	I-A	1	['Cas3_0_I']	[3]	['4.90e-03']	[0.468]	[0.595]	-1		modern_calculus	industrial	ERS3774485.bin.r.20	putative
NODE_4048_length_5440_cov_7.569731	NODE_4048_length_5440_cov_7.569731@1	2770	3624	False	0%		III-A	1	['AbiEii_0_CAS-III']	[7]	['3.00e-07']	[0.537]	[0.482]			modern_calculus	industrial	ERS3774485.bin.r.20	putative
NODE_9322_length_3064_cov_6.658358	NODE_9322_length_3064_cov_6.658358@1	940	3063	False	20%		IV-D	4	['RecD_0_IVD']	[3]	['2.10e-67']	[0.828]	[0.79]	1		modern_calculus	industrial	ERS3774485.bin.r.20	putative
NODE_10818_length_2743_cov_5.677827	NODE_10818_length_2743_cov_5.677827@1	1629	2363	False	0%		III-A	1	['AbiEii_0_CAS-III']	[2]	['2.30e-08']	[0.502]	[0.412]			modern_calculus	industrial	ERS3774485.bin.r.20	putative
NODE_10025_length_2911_cov_33.150560	NODE_10025_length_2911_cov_33.150560@1	364	732	False	0%	0%	I-A	0	['Csa3_1_CAS-I-II-III-IV-V-VI']	[2]	['6.80e-16']	[0.463]	[0.542]			modern_calculus	industrial	ERS3774485.bin.r.21	putative
NODE_4033_length_5453_cov_41.790848	NODE_4033_length_5453_cov_41.790848@1	3253	5405	False	0%	0%	I-A	0	['WYL_0_CAS-I-II-III-IV-V-VI', 'WYL_0_CAS-I-II-III-IV-V-VI']	[5, 6]	['3.50e-40', '4.50e-32']	[0.958, 0.81]	[0.987, 0.946]			modern_calculus	industrial	ERS3774485.bin.r.21	putative
NODE_4291_length_5228_cov_43.215156	NODE_4291_length_5228_cov_43.215156@1	2	4017	False	0%		III-D	2	['CasR_0_CAS-III-D', 'CorA_1_CAS-III-D']	[1, 2]	['1.40e-123', '4.70e-259']	[0.943, 0.974]	[0.94, 0.956]			modern_calculus	industrial	ERS3774485.bin.r.21	putative
NODE_27210_length_1360_cov_55.098851	NODE_27210_length_1360_cov_55.098851@1	297	1115	False	0%		III-A	1	['AbiEii_0_CAS-III']	[2]	['5.90e-10']	[0.538]	[0.493]			modern_calculus	industrial	ERS3774485.bin.r.21	putative
NODE_10024_length_2911_cov_43.835084	NODE_10024_length_2911_cov_43.835084@1	1511	2491	False	0%		III-A	1	['AbiEii_0_CAS-III']	[3]	['2.50e-03']	[0.355]	[0.401]			modern_calculus	industrial	ERS3774485.bin.r.21	putative
NODE_5366_length_4502_cov_36.031932	NODE_5366_length_4502_cov_36.031932@1	1495	2166	False	0%		III-A	1	['AbiEii_0_CAS-III']	[2]	['2.50e-03']	[0.415]	[0.313]			modern_calculus	industrial	ERS3774485.bin.r.21	putative
NODE_9005_length_3138_cov_40.295816	NODE_9005_length_3138_cov_40.295816@1	1479	2330	False	0%		III-A	1	['AbiEii_0_CAS-III']	[3]	['5.20e-05']	[0.377]	[0.363]			modern_calculus	industrial	ERS3774485.bin.r.21	putative
NODE_4091_length_5408_cov_41.878946	NODE_4091_length_5408_cov_41.878946@1	89	394	False	0%	0%	I-A	0	['Csa3_1_CAS-I-II-III-IV-V-VI']	[1]	['2.80e-04']	[0.686]	[0.585]			modern_calculus	industrial	ERS3774485.bin.r.21	putative
NODE_3916_length_5563_cov_54.081336	NODE_3916_length_5563_cov_54.081336@1	3807	4673	False	0%		III-A	1	['AbiEii_0_CAS-III']	[4]	['4.60e-03']	[0.311]	[0.303]			modern_calculus	industrial	ERS3774485.bin.r.21	putative
NODE_17326_length_1931_cov_47.743070	NODE_17326_length_1931_cov_47.743070@1	14	865	False	0%		III-A	1	['AbiEii_0_CAS-III']	[1]	['1.10e-07']	[0.327]	[0.31]			modern_calculus	industrial	ERS3774485.bin.r.21	putative
NODE_2294_length_7941_cov_49.082298	NODE_2294_length_7941_cov_49.082298@1	7132	7941	False	0%		III-A	1	['AbiEii_0_CAS-III']	[8]	['2.90e-06']	[0.396]	[0.366]			modern_calculus	industrial	ERS3774485.bin.r.21	putative
NODE_1209_length_12182_cov_40.246640	NODE_1209_length_12182_cov_40.246640@1	2685	4118	False	0%		III-A	1	['AbiEii_0_CAS-III']	[4]	['1.30e-07']	[0.379]	[0.433]			modern_calculus	industrial	ERS3774485.bin.r.21	putative
NODE_3998_length_5489_cov_41.684026	NODE_3998_length_5489_cov_41.684026@1	920	3031	False	20%		IV-A1	2	['Csf4_0_IVA']	[2]	['2.50e-51']	[0.872]	[0.916]	1		modern_calculus	industrial	ERS3774485.bin.r.21	putative
NODE_6273_length_4046_cov_39.236783	NODE_6273_length_4046_cov_39.236783@1	1130	1966	False	0%		III-A	1	['AbiEii_0_CAS-III']	[2]	['2.30e-03']	[0.394]	[0.391]			modern_calculus	industrial	ERS3774485.bin.r.21	putative
NODE_15200_length_2132_cov_46.796822	NODE_15200_length_2132_cov_46.796822@1	2	1168	False	0%	0%	I-A	0	['DEDDh_0_CAS-I-II-III-IV-V-VI']	[1]	['1.70e-40']	[0.416]	[0.994]			modern_calculus	industrial	ERS3774485.bin.r.21	putative
NODE_1699_length_9732_cov_39.388447	NODE_1699_length_9732_cov_39.388447@1	2182	3051	False	0%		III-B	1	['htpX_0_CAS-III-B']	[3]	['3.10e-13']	[0.628]	[0.539]			modern_calculus	industrial	ERS3774485.bin.r.21	putative
NODE_1687_length_9768_cov_54.803253	NODE_1687_length_9768_cov_54.803253@1	6268	9768	False	0%		III-B	1	['TPR_0_CAS-III-B']	[5]	['6.10e-06']	[0.372]	[0.471]			modern_calculus	industrial	ERS3774485.bin.r.21	putative
NODE_22178_length_1595_cov_43.710390	NODE_22178_length_1595_cov_43.710390@1	1229	1570	False	0%	0%	I-A	0	['Csa3_1_CAS-I-II-III-IV-V-VI']	[2]	['4.80e-04']	[0.605]	[0.492]			modern_calculus	industrial	ERS3774485.bin.r.21	putative
NODE_6825_length_3821_cov_51.799522	NODE_6825_length_3821_cov_51.799522@1	3	1394	False	0%		III-D	1	['CorA_1_CAS-III-D']	[1]	['3.10e-138']	[0.907]	[0.79]			modern_calculus	industrial	ERS3774485.bin.r.21	putative
NODE_6994_length_3750_cov_39.930988	NODE_6994_length_3750_cov_39.930988@1	2840	3727	False	0%	33%	I-A	2	['Cas4_0_CAS-I-II-III-IV-V-VI']	[4]	['2.60e-12']	[0.561]	[0.899]		1	modern_calculus	industrial	ERS3774485.bin.r.21	putative
NODE_21345_length_1643_cov_59.536524	NODE_21345_length_1643_cov_59.536524@1	3	926	False	0%		III-A	1	['AbiEii_0_CAS-III']	[1]	['1.50e-06']	[0.318]	[0.317]			modern_calculus	industrial	ERS3774485.bin.r.21	putative
NODE_9693_length_2986_cov_43.921870	NODE_9693_length_2986_cov_43.921870@1	3	347	False	0%	0%	I-A	0	['Csa3_1_CAS-I-II-III-IV-V-VI']	[1]	['8.60e-04']	[0.574]	[0.568]			modern_calculus	industrial	ERS3774485.bin.r.21	putative
NODE_6878_length_3799_cov_45.313301	NODE_6878_length_3799_cov_45.313301@1	1266	3347	False	20%		III-A	2	['Cas10_0_III']	[2]	['7.00e-106']	[0.759]	[0.995]	-1		modern_calculus	industrial	ERS3774485.bin.r.21	putative
NODE_2358_length_7807_cov_43.959623	NODE_2358_length_7807_cov_43.959623@1	6116	6895	False	0%		III-A	1	['AbiEii_0_CAS-III']	[7]	['1.60e-03']	[0.435]	[0.387]			modern_calculus	industrial	ERS3774485.bin.r.21	putative
NODE_14770_length_2178_cov_51.882713	NODE_14770_length_2178_cov_51.882713@1	4	1164	False	0%		III-C	1	['AbiEii_2_CAS-III-C']	[1]	['4.40e-07']	[0.432]	[0.386]			modern_calculus	industrial	ERS3774485.bin.r.21	putative
NODE_26249_length_1399_cov_43.101935	NODE_26249_length_1399_cov_43.101935@1	780	1397	False	0%	0%	I-A	0	['Csa3_1_CAS-I-II-III-IV-V-VI']	[2]	['1.20e-07']	[0.316]	[0.593]			modern_calculus	industrial	ERS3774485.bin.r.21	putative
NODE_6552_length_3927_cov_53.512913	NODE_6552_length_3927_cov_53.512913@1	2	484	False	0%		III-A	1	['AbiEii_0_CAS-III']	[1]	['4.10e-05']	[0.509]	[0.303]			modern_calculus	industrial	ERS3774485.bin.r.21	putative
NODE_30365_length_1247_cov_69.770134	NODE_30365_length_1247_cov_69.770134@1	78	947	False	0%		III-A	1	['AbiEii_0_CAS-III']	[2]	['5.50e-07']	[0.366]	[0.352]			modern_calculus	industrial	ERS3774485.bin.r.21	putative
NODE_13339_length_2355_cov_42.513043	NODE_13339_length_2355_cov_42.513043@1	148	825	False	0%		III-A	1	['AbiEii_0_CAS-III']	[1]	['1.50e-05']	[0.509]	[0.384]			modern_calculus	industrial	ERS3774485.bin.r.21	putative
NODE_7555_length_3561_cov_41.949800	NODE_7555_length_3561_cov_41.949800@1	2	589	False	0%	0%	I-A	0	['DEDDh_0_CAS-I-II-III-IV-V-VI']	[1]	['2.50e-25']	[0.505]	[0.594]			modern_calculus	industrial	ERS3774485.bin.r.21	putative
NODE_9306_length_3068_cov_55.775639	NODE_9306_length_3068_cov_55.775639@1	1948	2724	False	0%	0%	I-A	0	['DEDDh_0_CAS-I-II-III-IV-V-VI']	[3]	['1.30e-24']	[0.691]	[0.981]			modern_calculus	industrial	ERS3774485.bin.r.21	putative
NODE_38199_length_1043_cov_44.944332	NODE_38199_length_1043_cov_44.944332@1	173	985	False	0%		III-D	3	['Cas6_0_CAS-III-D']	[1]	['2.20e-146']	[0.985]	[0.996]			modern_calculus	industrial	ERS3774485.bin.r.21	putative
NODE_10354_length_2833_cov_56.210943	NODE_10354_length_2833_cov_56.210943@1	60	2307	False	33%		III-D	5	['Csx19_4_CAS-III-D', 'Csm3gr7_12_CAS-III-A-III-D']	[2, 3]	['2.20e-67', '1.60e-23']	[0.972, 0.656]	[0.994, 0.99]	-1		modern_calculus	industrial	ERS3774485.bin.r.21	putative
NODE_13039_length_2390_cov_59.326767	NODE_13039_length_2390_cov_59.326767@1	1120	2097	False	0%		III-A	1	['AbiEii_0_CAS-III']	[3]	['1.10e-05']	[0.371]	[0.377]			modern_calculus	industrial	ERS3774485.bin.r.21	putative
NODE_19144_length_1786_cov_32.674754	NODE_19144_length_1786_cov_32.674754@1	550	1266	False	0%		III-A	1	['AbiEii_0_CAS-III']	[2]	['1.50e-03']	[0.527]	[0.43]			modern_calculus	industrial	ERS3774485.bin.r.21	putative
NODE_8518_length_3267_cov_42.102428	NODE_8518_length_3267_cov_42.102428@1	2109	3266	False	14%	0%	I-A	2	['Cas3_0_CAS-I']	[4]	['2.50e-05']	[0.528]	[0.581]	1		modern_calculus	industrial	ERS3774485.bin.r.21	putative
NODE_15411_length_2110_cov_41.907056	NODE_15411_length_2110_cov_41.907056@1	227	1228	False	0%		III-A	1	['AbiEii_0_CAS-III']	[2]	['1.90e-04']	[0.395]	[0.518]			modern_calculus	industrial	ERS3774485.bin.r.21	putative
NODE_2507_length_7492_cov_43.437676	NODE_2507_length_7492_cov_43.437676@1	5607	6347	False	0%	0%	I-A	0	['DEDDh_0_CAS-I-II-III-IV-V-VI']	[6]	['1.20e-09']	[0.64]	[0.956]			modern_calculus	industrial	ERS3774485.bin.r.21	putative
NODE_467_length_22058_cov_42.888788	NODE_467_length_22058_cov_42.888788@1	11288	12790	False	0%		III-A	1	['AbiEii_0_CAS-III']	[12]	['1.20e-13']	[0.441]	[0.405]			modern_calculus	industrial	ERS3774485.bin.r.21	putative
NODE_5_length_243570_cov_45.758401	NODE_5_length_243570_cov_45.758401@4	219996	220805	False	0%		III-A	1	['AbiEii_0_CAS-III']	[173]	['2.00e-09']	[0.53]	[0.489]			modern_calculus	industrial	ERS3774485.bin.r.22	putative
NODE_13_length_157964_cov_46.740065	NODE_13_length_157964_cov_46.740065@3	79917	80339	False	0%	0%	I-A	0	['CasR_0_CAS-I-II-III-IV-V-VI']	[74]	['4.50e-06']	[0.546]	[0.303]			modern_calculus	industrial	ERS3774485.bin.r.22	putative
