Sample	Query	checkv_quality	vOTU	Rank	Kingdom	Phylum	Class	Order	Family	Genus	Species
ERS3774380	phage_comp_258_cycle_1	Low-quality	vOTU_00266344	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
ERS3774380	phage_comp_304_cycle_1	Low-quality	vOTU_01804313	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
ERS3774380	phage_comp_394_cycle_1	High-quality	vOTU_08571509	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
ERS3774380	phage_comp_405_cycle_1	Complete	vOTU_07970275	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
ERS3774380	phage_comp_65_cycle_1	Not-determined	vOTU_02383958	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
ERS3774380	phage_comp_65_cycle_2	Not-determined	vOTU_02383958	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
ERS3774380	phage_comp_82_cycle_1	Medium-quality	vOTU_08492930	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
ERS3774381	phage_comp_7_cycle_1	High-quality	vOTU_01802455	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
ERS3774383	phage_comp_49_cycle_1	Low-quality	vOTU_08504490	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
ERS3774384	phage_comp_34_cycle_1	Low-quality	vOTU_08504490	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
ERS3774386	phage_comp_10_cycle_1	Medium-quality	vOTU_00792893	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
ERS3774386	phage_comp_33_cycle_1	Medium-quality	vOTU_08562775	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
ERS3774386	phage_comp_56_cycle_1	Medium-quality	vOTU_06958372	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
ERS3774393	phage_comp_10_cycle_1	Medium-quality	vOTU_08544860	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
ERS3774393	phage_comp_8_cycle_1	Medium-quality	vOTU_00261810	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
ERS3774396	phage_comp_9_cycle_1	Low-quality	vOTU_00238024	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
ERS3774398	phage_comp_32_cycle_1	Complete	vOTU_08673177	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
ERS3774400	phage_comp_49_cycle_1	Low-quality	vOTU_01079321	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
ERS3774400	phage_comp_91_cycle_1	Low-quality	vOTU_02823396	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
ERS3774402	phage_comp_32_cycle_1	High-quality	vOTU_07968651	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
ERS3774402	phage_comp_38_cycle_1	High-quality	vOTU_02622932	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
ERS3774404	phage_comp_31_cycle_1	Low-quality	vOTU_04646503	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
ERS3774416	phage_comp_5_cycle_1	Low-quality	vOTU_04244174	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
ERS3774416	phage_comp_9_cycle_1	Medium-quality	vOTU_05107083	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
ERS3774418	phage_comp_1_cycle_1	Low-quality	vOTU_03925267	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
ERS3774420	phage_comp_36_cycle_1	Low-quality	vOTU_07952049	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
ERS3774420	phage_comp_56_cycle_1	Medium-quality	vOTU_02625764	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
ERS3774421	phage_comp_17_cycle_1	Not-determined	vOTU_00232865	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
ERS3774422	phage_comp_194_cycle_1	Low-quality	vOTU_01404290	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
ERS3774422	phage_comp_268_cycle_1	Low-quality	vOTU_00884610	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
ERS3774422	phage_comp_314_cycle_1	Low-quality	vOTU_04922345	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
ERS3774422	phage_comp_31_cycle_1	Medium-quality	vOTU_01023882	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
ERS3774422	phage_comp_411_cycle_1	Medium-quality	vOTU_03877994	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
ERS3774422	phage_comp_492_cycle_1	High-quality	vOTU_03883712	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
ERS3774422	phage_comp_578_cycle_1	Medium-quality	vOTU_05161928	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
ERS3774422	phage_comp_591_cycle_1	Complete	vOTU_02622963	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
ERS3774422	phage_comp_624_cycle_1	Low-quality	vOTU_02822998	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
ERS3774422	phage_comp_64_cycle_1	Medium-quality	vOTU_03941131	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
ERS3774422	phage_comp_76_cycle_1	Low-quality	vOTU_07964510	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
ERS3774428	phage_comp_12_cycle_1	Not-determined	vOTU_00001096	r__Monodnaviria	k__Loebvirae	p__Hofneiviricota	c__Faserviricetes	o__Tubulavirales	f__Inoviridae	g__	s__
ERS3774434	phage_comp_18_cycle_1	Medium-quality	vOTU_08359494	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
ERS3774434	phage_comp_47_cycle_1	Medium-quality	vOTU_01950627	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
ERS3774435	phage_comp_23_cycle_1	Medium-quality	vOTU_01047005	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
ERS3774441	phage_comp_124_cycle_1	Medium-quality	vOTU_01661409	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
ERS3774441	phage_comp_232_cycle_1	Medium-quality	vOTU_08591444	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
ERS3774441	phage_comp_236_cycle_1	Low-quality	vOTU_00235966	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
ERS3774441	phage_comp_59_cycle_1	Medium-quality	vOTU_01327279	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
ERS3774441	phage_comp_66_cycle_1	Low-quality	vOTU_06352987	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
ERS3774445	phage_comp_19_cycle_1	Medium-quality	vOTU_03418373	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
ERS3774458	phage_comp_76_cycle_1	Medium-quality	vOTU_08156839	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
ERS3774460	phage_comp_101_cycle_1	Complete	vOTU_00886916	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
ERS3774460	phage_comp_4_cycle_1	Low-quality	vOTU_01079330	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
ERS3774460	phage_comp_55_cycle_1	Low-quality	vOTU_07299294	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
ERS3774460	phage_comp_61_cycle_1	Low-quality	vOTU_06375965	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
ERS3774464	phage_comp_123_cycle_1	Not-determined	vOTU_00755147	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
ERS3774464	phage_comp_272_cycle_1	Low-quality	vOTU_00246992	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
ERS3774464	phage_comp_279_cycle_1	Complete	vOTU_00338844	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
ERS3774465	phage_comp_17_cycle_1	High-quality	vOTU_05152813	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
ERS3774468	phage_comp_213_cycle_1	Complete	vOTU_00692607	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
ERS3774468	phage_comp_32_cycle_1	Not-determined	vOTU_01919718	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
ERS3774469	phage_comp_160_cycle_1	Complete	vOTU_08369751	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
ERS3774470	phage_comp_66_cycle_1	Medium-quality	vOTU_03940122	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
ERS3774483	phage_comp_8_cycle_1	Low-quality	vOTU_00669914	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
ERS3774484	phage_comp_9_cycle_1	Low-quality	vOTU_07612638	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
ERS3774485	phage_comp_137_cycle_1	Medium-quality	vOTU_00687479	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
ERS3774485	phage_comp_4_cycle_1	Low-quality	vOTU_01857685	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
ERS3774487	phage_comp_40_cycle_1	Low-quality	vOTU_02831219	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
ERS3774487	phage_comp_51_cycle_1	Low-quality	vOTU_02625219	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
ERS3774487	phage_comp_99_cycle_1	Medium-quality	vOTU_07937977	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
ERS3774489	phage_comp_158_cycle_1	Low-quality	vOTU_01916669	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
ERS3774489	phage_comp_158_cycle_2	Low-quality	vOTU_01916669	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
ERS3774490	phage_comp_114_cycle_1	Low-quality	vOTU_02384339	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
ERS3774490	phage_comp_13_cycle_1	Not-determined	vOTU_01956743	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
ERS3774490	phage_comp_13_cycle_2	Not-determined	vOTU_01956743	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
ERS3774491	phage_comp_118_cycle_1	Not-determined	vOTU_08597744	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
ERS3774491	phage_comp_172_cycle_1	Complete	vOTU_02831067	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
ERS3774491	phage_comp_177_cycle_1	Medium-quality	vOTU_02838024	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
ERS3774491	phage_comp_81_cycle_1	Low-quality	vOTU_01748341	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
ERS3774491	phage_comp_95_cycle_1	Not-determined	vOTU_08505814	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
ERS3774492	phage_comp_31_cycle_1	Not-determined	vOTU_08554569	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
ERS3887042	phage_comp_24_cycle_1	Complete	vOTU_00217951	r__Monodnaviria	k__Sangervirae	p__Phixviricota	c__Malgrandaviricetes	o__Petitvirales	f__Microviridae	g__	s__
ERS3887042	phage_comp_9_cycle_1	Low-quality	vOTU_08085241	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
ERS3887043	phage_comp_19_cycle_1	Complete	vOTU_00217951	r__Monodnaviria	k__Sangervirae	p__Phixviricota	c__Malgrandaviricetes	o__Petitvirales	f__Microviridae	g__	s__
ERS3887044	phage_comp_24_cycle_1	Complete	vOTU_00217951	r__Monodnaviria	k__Sangervirae	p__Phixviricota	c__Malgrandaviricetes	o__Petitvirales	f__Microviridae	g__	s__
ERS4042406	phage_comp_14_cycle_1	High-quality	vOTU_08526364	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
ERS4042406	phage_comp_288_cycle_1	Complete	vOTU_03369920	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
ERS4042406	phage_comp_290_cycle_1	Not-determined	vOTU_00001096	r__Monodnaviria	k__Loebvirae	p__Hofneiviricota	c__Faserviricetes	o__Tubulavirales	f__Inoviridae	g__	s__
ERS4042406	phage_comp_67_cycle_1	Medium-quality	vOTU_05659252	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
ERS4042406	phage_comp_83_cycle_1	Low-quality	vOTU_08596606	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
ERS4042406	phage_comp_89_cycle_1	High-quality	vOTU_01627394	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
ERS4042406	phage_comp_90_cycle_1	Medium-quality	vOTU_00067450	r__Riboviria	k__Orthornavirae	p__	c__	o__	f__	g__	s__
ERS4042427	phage_comp_42_cycle_1	Low-quality	vOTU_02623522	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
ERS4042431	phage_comp_148_cycle_1	Medium-quality	vOTU_00528625	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
ERS4042431	phage_comp_14_cycle_1	Low-quality	vOTU_02827177	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
ERS4042435	phage_comp_15_cycle_1	Low-quality	vOTU_08513022	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
ERS4042435	phage_comp_27_cycle_1	Not-determined	vOTU_08392710	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
ERS4545903	phage_comp_42_cycle_1	Low-quality	vOTU_08504490	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
ERS4545903	phage_comp_96_cycle_1	High-quality	vOTU_03259974	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
ERS4545909	phage_comp_41_cycle_1	Low-quality	vOTU_05445809	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
ERS4545910	phage_comp_32_cycle_1	Complete	vOTU_02773352	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
ERS4545910	phage_comp_68_cycle_1	Low-quality	vOTU_02827196	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
ERS4545913	phage_comp_41_cycle_1	Medium-quality	vOTU_08549469	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
ERS4545916	phage_comp_19_cycle_1	Complete	vOTU_00217951	r__Monodnaviria	k__Sangervirae	p__Phixviricota	c__Malgrandaviricetes	o__Petitvirales	f__Microviridae	g__Sinsheimervirus	s__
ERS4545917	phage_comp_23_cycle_1	Complete	vOTU_07947806	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
ERS6205387	phage_comp_46_cycle_1	Low-quality	vOTU_05011524	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
ERS6205391	phage_comp_17_cycle_1	Medium-quality	vOTU_01424143	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
ERS6205391	phage_comp_50_cycle_1	Not-determined	vOTU_00001096	r__Monodnaviria	k__Loebvirae	p__Hofneiviricota	c__Faserviricetes	o__Tubulavirales	f__Inoviridae	g__	s__
ERS6205392	phage_comp_44_cycle_1	Complete	vOTU_08522375	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
ERS6205395	phage_comp_43_cycle_1	Medium-quality	vOTU_03365887	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
ERS6205395	phage_comp_48_cycle_1	Low-quality	vOTU_01397363	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
ERS6205399	phage_comp_23_cycle_1	Medium-quality	vOTU_02623471	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
ERS6205399	phage_comp_27_cycle_1	Medium-quality	vOTU_02822986	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
ERS6205401	phage_comp_5_cycle_1	Low-quality	vOTU_01397363	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
ERS6636085	phage_comp_121_cycle_1	Medium-quality	vOTU_02936707	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
ERS6636085	phage_comp_123_cycle_1	Low-quality	vOTU_03925267	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
ERS6636085	phage_comp_132_cycle_1	Low-quality	vOTU_01397363	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
ERS6636085	phage_comp_164_cycle_1	Medium-quality	vOTU_02649654	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
ERS6636099	phage_comp_75_cycle_1	Low-quality	vOTU_05060470	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
ERS6636099	phage_comp_78_cycle_1	Low-quality	vOTU_03925267	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
ERS6636099	phage_comp_96_cycle_1	Medium-quality	vOTU_00231221	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
ERS6636154	phage_comp_60_cycle_1	Low-quality	vOTU_01804359	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
ERS6955110	phage_comp_18_cycle_1	Medium-quality	vOTU_00512978	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
ERS6955112	phage_comp_16_cycle_1	Low-quality	vOTU_02642547	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
ERS6955112	phage_comp_27_cycle_1	Medium-quality	vOTU_00231504	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
ERS6955112	phage_comp_81_cycle_1	Complete	vOTU_08462952	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
ERS6955112	phage_comp_84_cycle_1	Low-quality	vOTU_00240192	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
ERS6955112	phage_comp_90_cycle_1	Complete	vOTU_01252465	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
ERS6955113	phage_comp_13_cycle_1	Low-quality	vOTU_01627890	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
ERS6955113	phage_comp_165_cycle_1	Complete	vOTU_01861439	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
ERS6955113	phage_comp_62_cycle_1	Not-determined	vOTU_00217746	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
ERS6955114	phage_comp_0_cycle_1	Not-determined	vOTU_05055521	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
ERS6955114	phage_comp_0_cycle_2	Not-determined	vOTU_05055521	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
ERS6955114	phage_comp_105_cycle_1	Medium-quality	vOTU_08521571	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
ERS6955114	phage_comp_142_cycle_1	High-quality	vOTU_05005341	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
ERS6955114	phage_comp_14_cycle_1	Not-determined	vOTU_05038019	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
ERS6955114	phage_comp_14_cycle_2	Not-determined	vOTU_05038019	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
ERS6955114	phage_comp_19_cycle_1	Medium-quality	vOTU_01915208	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
ERS6955114	phage_comp_212_cycle_1	High-quality	vOTU_01854591	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
ERS6955114	phage_comp_93_cycle_1	High-quality	vOTU_00257051	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
ERS6955115	phage_comp_122_cycle_1	Medium-quality	vOTU_03369861	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
ERS6955118	phage_comp_46_cycle_1	Complete	vOTU_00235037	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
ERS6955120	phage_comp_9_cycle_1	Low-quality	vOTU_02837732	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
ERS6955121	phage_comp_215_cycle_1	Medium-quality	vOTU_08562938	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
ERS6955122	phage_comp_20_cycle_1	Low-quality	vOTU_08536090	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
ERS6955127	phage_comp_30_cycle_1	Not-determined	vOTU_08099340	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
ERS6955127	phage_comp_36_cycle_1	High-quality	vOTU_00236279	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
ERS6955127	phage_comp_69_cycle_1	Medium-quality	vOTU_06549723	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
ERS6955128	phage_comp_194_cycle_1	Complete	vOTU_02644459	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
ERS6955128	phage_comp_71_cycle_1	Low-quality	vOTU_00687917	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
ERS6955130	phage_comp_106_cycle_1	Medium-quality	vOTU_00850947	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
ERS6955130	phage_comp_137_cycle_1	Not-determined	vOTU_00542164	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
ERS6955130	phage_comp_178_cycle_1	Not-determined	vOTU_00312897	r__	k__	p__	c__	o__	f__	g__	s__
ERS6955130	phage_comp_195_cycle_1	Complete	vOTU_00792761	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
ERS6955130	phage_comp_298_cycle_1	Medium-quality	vOTU_08537900	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
