project_name	publication_year	publication_doi	site_name	latitude	longitude	geo_loc_name	sample_name	sample_host	sample_age	sample_age_doi	community_type	material	archive	archive_project	archive_sample_accession	library_name	strand_type	library_treatment	instrument_model	library_layout	library_strategy	read_count	archive_data_accession	download_links	download_md5s
Brealey2021	2021	10.1016/j.cub.2021.08.010	Lule Lappmark	67.000	22.000	Sweden	Ua060	Ursus arctos	100	10.1016/j.cub.2021.08.010	oral	dental calculus	ENA	PRJEB42014	ERS6955122	Ua060	double	none	Illumina NovaSeq 6000	PAIRED	WGS	6518630	ERR6096551	ftp.sra.ebi.ac.uk/vol1/fastq/ERR609/001/ERR6096551/ERR6096551_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR609/001/ERR6096551/ERR6096551_2.fastq.gz	ae165ce54808759e7ea7870669c3d4ea;746541a55fba53512cac83700a62919e
Brealey2021	2021	10.1016/j.cub.2021.08.010	Lule Lappmark	67.000	22.000	Sweden	Ua060	Ursus arctos	100	10.1016/j.cub.2021.08.010	oral	dental calculus	ENA	PRJEB42014	ERS6955122	Ua060	double	none	Illumina NovaSeq 6000	PAIRED	WGS	5908502	ERR6096552	ftp.sra.ebi.ac.uk/vol1/fastq/ERR609/002/ERR6096552/ERR6096552_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR609/002/ERR6096552/ERR6096552_2.fastq.gz	9ce7d0c8a6fe88a86c51058c93a28259;2d1a7600f769c2d945235fb3054268a5
Brealey2021	2021	10.1016/j.cub.2021.08.010	Lule Lappmark	67.000	22.000	Sweden	Ua060	Ursus arctos	100	10.1016/j.cub.2021.08.010	oral	dental calculus	ENA	PRJEB42014	ERS6955122	Ua060	double	none	Illumina NovaSeq 6000	PAIRED	WGS	5884572	ERR6096554	ftp.sra.ebi.ac.uk/vol1/fastq/ERR609/004/ERR6096554/ERR6096554_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR609/004/ERR6096554/ERR6096554_2.fastq.gz	f096ccad5c6f84a5a35be92f1ad8c748;b70d7211590ae043375f9af913453a58
Brealey2021	2021	10.1016/j.cub.2021.08.010	Lövviksberget			Sweden	Ua061	Ursus arctos	100	10.1016/j.cub.2021.08.010	oral	dental calculus	ENA	PRJEB42014	ERS6955173	Ua061	double	none	Illumina NovaSeq 6000	PAIRED	WGS	44734120	ERR6096555	ftp.sra.ebi.ac.uk/vol1/fastq/ERR609/005/ERR6096555/ERR6096555_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR609/005/ERR6096555/ERR6096555_2.fastq.gz	359cd493c6ad2f29db627a5f95a8e3f6;2ad6b261961812eb93999a4455c43944
Brealey2021	2021	10.1016/j.cub.2021.08.010	Lövviksberget			Sweden	Ua061	Ursus arctos	100	10.1016/j.cub.2021.08.010	oral	dental calculus	ENA	PRJEB42014	ERS6955173	Ua061	double	none	Illumina NovaSeq 6000	PAIRED	WGS	45720504	ERR6096557	ftp.sra.ebi.ac.uk/vol1/fastq/ERR609/007/ERR6096557/ERR6096557_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR609/007/ERR6096557/ERR6096557_2.fastq.gz	c84f50098f20703f8b74f7a537685edd;ecdaff784a35a70c37d41c191cd3363d
Brealey2021	2021	10.1016/j.cub.2021.08.010	Lövviksberget			Sweden	Ua061	Ursus arctos	100	10.1016/j.cub.2021.08.010	oral	dental calculus	ENA	PRJEB42014	ERS6955173	Ua061	double	none	Illumina NovaSeq 6000	PAIRED	WGS	41181566	ERR6096570	ftp.sra.ebi.ac.uk/vol1/fastq/ERR609/000/ERR6096570/ERR6096570_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR609/000/ERR6096570/ERR6096570_2.fastq.gz	60e65085af8ad0c6d31da5c72bf137fc;c4270905cde3f724a15b12268df1c297
Brealey2021	2021	10.1016/j.cub.2021.08.010	Lövviksberget			Sweden	Ua061	Ursus arctos	100	10.1016/j.cub.2021.08.010	oral	dental calculus	ENA	PRJEB42014	ERS6955173	Ua061	double	none	Illumina NovaSeq 6000	PAIRED	WGS	41142510	ERR6096574	ftp.sra.ebi.ac.uk/vol1/fastq/ERR609/004/ERR6096574/ERR6096574_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR609/004/ERR6096574/ERR6096574_2.fastq.gz	a417d192e2d37b00759daca2bbd9e5d6;556cfde5a171e3d8e4448763002d99e1
Brealey2021	2021	10.1016/j.cub.2021.08.010	Kåbdalis, 5 km South of	66.153	19.998	Sweden	Ua062	Ursus arctos	100	10.1016/j.cub.2021.08.010	oral	dental calculus	ENA	PRJEB42014	ERS6955123	Ua062	double	none	Illumina NovaSeq 6000	PAIRED	WGS	7719488	ERR6096575	ftp.sra.ebi.ac.uk/vol1/fastq/ERR609/005/ERR6096575/ERR6096575_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR609/005/ERR6096575/ERR6096575_2.fastq.gz	9357e3835b2aa9aaeaaa1095c0129a96;3f26786b787ab39614d41fc346de686c
Brealey2021	2021	10.1016/j.cub.2021.08.010	Kåbdalis, 5 km South of	66.153	19.998	Sweden	Ua062	Ursus arctos	100	10.1016/j.cub.2021.08.010	oral	dental calculus	ENA	PRJEB42014	ERS6955123	Ua062	double	none	Illumina NovaSeq 6000	PAIRED	WGS	7856314	ERR6096576	ftp.sra.ebi.ac.uk/vol1/fastq/ERR609/006/ERR6096576/ERR6096576_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR609/006/ERR6096576/ERR6096576_2.fastq.gz	9fb3b794bafb51338521c9e90504130f;ca3a054851e053c9bab66385e6c65c40
Brealey2021	2021	10.1016/j.cub.2021.08.010	Kåbdalis, 5 km South of	66.153	19.998	Sweden	Ua062	Ursus arctos	100	10.1016/j.cub.2021.08.010	oral	dental calculus	ENA	PRJEB42014	ERS6955123	Ua062	double	none	Illumina NovaSeq 6000	PAIRED	WGS	7335990	ERR6096579	ftp.sra.ebi.ac.uk/vol1/fastq/ERR609/009/ERR6096579/ERR6096579_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR609/009/ERR6096579/ERR6096579_2.fastq.gz	c0c1f5151b52420ff2c2e683b411a505;5088994816a132e9931de17962eabe70
Brealey2021	2021	10.1016/j.cub.2021.08.010	Kåbdalis, 5 km South of	66.153	19.998	Sweden	Ua062	Ursus arctos	100	10.1016/j.cub.2021.08.010	oral	dental calculus	ENA	PRJEB42014	ERS6955123	Ua062	double	none	Illumina NovaSeq 6000	PAIRED	WGS	7288138	ERR6096580	ftp.sra.ebi.ac.uk/vol1/fastq/ERR609/000/ERR6096580/ERR6096580_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR609/000/ERR6096580/ERR6096580_2.fastq.gz	825808a547090978b15f7159e494a836;e41259ca42cdf983140482f56e6af19f
Brealey2021	2021	10.1016/j.cub.2021.08.010	Pajala,60 km N,Parkajoki			Sweden	Ua063	Ursus arctos	100	10.1016/j.cub.2021.08.010	oral	dental calculus	ENA	PRJEB42014	ERS6955174	Ua063	double	none	Illumina NovaSeq 6000	PAIRED	WGS	39214350	ERR6096581	ftp.sra.ebi.ac.uk/vol1/fastq/ERR609/001/ERR6096581/ERR6096581_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR609/001/ERR6096581/ERR6096581_2.fastq.gz	10213b48f5d1235f435adbd6abde74ad;f84575066b33b6735b5a32e1a20c05cf
Brealey2021	2021	10.1016/j.cub.2021.08.010	Pajala,60 km N,Parkajoki			Sweden	Ua063	Ursus arctos	100	10.1016/j.cub.2021.08.010	oral	dental calculus	ENA	PRJEB42014	ERS6955174	Ua063	double	none	Illumina NovaSeq 6000	PAIRED	WGS	40147324	ERR6096582	ftp.sra.ebi.ac.uk/vol1/fastq/ERR609/002/ERR6096582/ERR6096582_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR609/002/ERR6096582/ERR6096582_2.fastq.gz	cfb7e2b75c9f0f7b088fcac7c7d03381;f887254802b471222493abbc47870c2c
Brealey2021	2021	10.1016/j.cub.2021.08.010	Pajala,60 km N,Parkajoki			Sweden	Ua063	Ursus arctos	100	10.1016/j.cub.2021.08.010	oral	dental calculus	ENA	PRJEB42014	ERS6955174	Ua063	double	none	Illumina NovaSeq 6000	PAIRED	WGS	36326646	ERR6096739	ftp.sra.ebi.ac.uk/vol1/fastq/ERR609/009/ERR6096739/ERR6096739_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR609/009/ERR6096739/ERR6096739_2.fastq.gz	50922b03f084b94e0102d778d3541d24;1a75e0be01ef3b12d2b44e5294ab279f
Brealey2021	2021	10.1016/j.cub.2021.08.010	Pajala,60 km N,Parkajoki			Sweden	Ua063	Ursus arctos	100	10.1016/j.cub.2021.08.010	oral	dental calculus	ENA	PRJEB42014	ERS6955174	Ua063	double	none	Illumina NovaSeq 6000	PAIRED	WGS	36244768	ERR6096740	ftp.sra.ebi.ac.uk/vol1/fastq/ERR609/000/ERR6096740/ERR6096740_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR609/000/ERR6096740/ERR6096740_2.fastq.gz	cdb9b08fb6c7926bd0aecff82c379116;5eff726e7a0c3ba3c508e300835e2c0a
Brealey2021	2021	10.1016/j.cub.2021.08.010	Nordanstig	62.056	16.883	Sweden	Ua068	Ursus arctos	100	10.1016/j.cub.2021.08.010	oral	dental calculus	ENA	PRJEB42014	ERS6955103	Ua068	double	none	Illumina NovaSeq 6000	PAIRED	WGS	9341826	ERR6096776	ftp.sra.ebi.ac.uk/vol1/fastq/ERR609/006/ERR6096776/ERR6096776_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR609/006/ERR6096776/ERR6096776_2.fastq.gz	0ffce195872038b4d6b1059c84cb0529;f9009aaa8b0546ed264c5ee2f57919f4
Brealey2021	2021	10.1016/j.cub.2021.08.010	Nordanstig	62.056	16.883	Sweden	Ua068	Ursus arctos	100	10.1016/j.cub.2021.08.010	oral	dental calculus	ENA	PRJEB42014	ERS6955103	Ua068	double	none	Illumina NovaSeq 6000	PAIRED	WGS	9503384	ERR6096784	ftp.sra.ebi.ac.uk/vol1/fastq/ERR609/004/ERR6096784/ERR6096784_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR609/004/ERR6096784/ERR6096784_2.fastq.gz	10bc9b67d41386f87cfb44f34fcb169a;b9e116402bef5ff96c370c0136001c4e
Brealey2021	2021	10.1016/j.cub.2021.08.010	Nordanstig	62.056	16.883	Sweden	Ua068	Ursus arctos	100	10.1016/j.cub.2021.08.010	oral	dental calculus	ENA	PRJEB42014	ERS6955103	Ua068	double	none	Illumina NovaSeq 6000	PAIRED	WGS	8788552	ERR6096796	ftp.sra.ebi.ac.uk/vol1/fastq/ERR609/006/ERR6096796/ERR6096796_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR609/006/ERR6096796/ERR6096796_2.fastq.gz	7c9e0a9033aaf0a37397ac525c0f35f1;fb0f5cd704d95ebf3b5dc5ffa41f535a
Brealey2021	2021	10.1016/j.cub.2021.08.010	Nordanstig	62.056	16.883	Sweden	Ua068	Ursus arctos	100	10.1016/j.cub.2021.08.010	oral	dental calculus	ENA	PRJEB42014	ERS6955103	Ua068	double	none	Illumina NovaSeq 6000	PAIRED	WGS	8726238	ERR6096814	ftp.sra.ebi.ac.uk/vol1/fastq/ERR609/004/ERR6096814/ERR6096814_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR609/004/ERR6096814/ERR6096814_2.fastq.gz	86b77a22d5d0d612ccfc84106bb0f154;46c8632acea3aa2440f6a33c09a692af
Brealey2021	2021	10.1016/j.cub.2021.08.010	Remmen	62.016	14.691	Sweden	Ua072	Ursus arctos	100	10.1016/j.cub.2021.08.010	oral	dental calculus	ENA	PRJEB42014	ERS6955127	Ua072	double	none	Illumina NovaSeq 6000	PAIRED	WGS	25752394	ERR6096886	ftp.sra.ebi.ac.uk/vol1/fastq/ERR609/006/ERR6096886/ERR6096886_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR609/006/ERR6096886/ERR6096886_2.fastq.gz	8ed3e09c8e3a540aff5b20d2ae223c8a;cc1327fbdf5275e8fdef22a0139cae56
Brealey2021	2021	10.1016/j.cub.2021.08.010	Remmen	62.016	14.691	Sweden	Ua072	Ursus arctos	100	10.1016/j.cub.2021.08.010	oral	dental calculus	ENA	PRJEB42014	ERS6955127	Ua072	double	none	Illumina NovaSeq 6000	PAIRED	WGS	26262424	ERR6096922	ftp.sra.ebi.ac.uk/vol1/fastq/ERR609/002/ERR6096922/ERR6096922_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR609/002/ERR6096922/ERR6096922_2.fastq.gz	6714641c209edab9b146f47ba7cb8ff5;85d8a4d90e0c305a1ffabf5c4da845c1
Brealey2021	2021	10.1016/j.cub.2021.08.010	Remmen	62.016	14.691	Sweden	Ua072	Ursus arctos	100	10.1016/j.cub.2021.08.010	oral	dental calculus	ENA	PRJEB42014	ERS6955127	Ua072	double	none	Illumina NovaSeq 6000	PAIRED	WGS	23546446	ERR6096923	ftp.sra.ebi.ac.uk/vol1/fastq/ERR609/003/ERR6096923/ERR6096923_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR609/003/ERR6096923/ERR6096923_2.fastq.gz	69fd3942ba687cc74622d4d7821bf27b;ef8f2b642851fa1d86cf9742bf99b38e
Brealey2021	2021	10.1016/j.cub.2021.08.010	Remmen	62.016	14.691	Sweden	Ua072	Ursus arctos	100	10.1016/j.cub.2021.08.010	oral	dental calculus	ENA	PRJEB42014	ERS6955127	Ua072	double	none	Illumina NovaSeq 6000	PAIRED	WGS	23449196	ERR6096924	ftp.sra.ebi.ac.uk/vol1/fastq/ERR609/004/ERR6096924/ERR6096924_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR609/004/ERR6096924/ERR6096924_2.fastq.gz	830fd2491ef73703d286dda591721c77;0c5e9149013dfb58940fec67a1e4a7bc
Brealey2021	2021	10.1016/j.cub.2021.08.010	Dalarna	60.600	15.500	Sweden	Ua073	Ursus arctos	100	10.1016/j.cub.2021.08.010	oral	dental calculus	ENA	PRJEB42014	ERS6955128	Ua073	double	none	Illumina NovaSeq 6000	PAIRED	WGS	21181674	ERR6096925	ftp.sra.ebi.ac.uk/vol1/fastq/ERR609/005/ERR6096925/ERR6096925_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR609/005/ERR6096925/ERR6096925_2.fastq.gz	63eaf664be5c96fa158e315214cc74fa;3344d3bab57b7e53ed06d3265ccc284a
Brealey2021	2021	10.1016/j.cub.2021.08.010	Dalarna	60.600	15.500	Sweden	Ua073	Ursus arctos	100	10.1016/j.cub.2021.08.010	oral	dental calculus	ENA	PRJEB42014	ERS6955128	Ua073	double	none	Illumina NovaSeq 6000	PAIRED	WGS	21551094	ERR6096926	ftp.sra.ebi.ac.uk/vol1/fastq/ERR609/006/ERR6096926/ERR6096926_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR609/006/ERR6096926/ERR6096926_2.fastq.gz	52bd33d75c83807ed5d55e1caac89bd3;c963690744df200dee33ad9fe4872c94
Brealey2021	2021	10.1016/j.cub.2021.08.010	Dalarna	60.600	15.500	Sweden	Ua073	Ursus arctos	100	10.1016/j.cub.2021.08.010	oral	dental calculus	ENA	PRJEB42014	ERS6955128	Ua073	double	none	Illumina NovaSeq 6000	PAIRED	WGS	19965716	ERR6096927	ftp.sra.ebi.ac.uk/vol1/fastq/ERR609/007/ERR6096927/ERR6096927_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR609/007/ERR6096927/ERR6096927_2.fastq.gz	3f4d4ea1a589679ed21b0c2795003e80;cc3b16e70790ec2cc48f0acd3d3c85bd
Brealey2021	2021	10.1016/j.cub.2021.08.010	Dalarna	60.600	15.500	Sweden	Ua073	Ursus arctos	100	10.1016/j.cub.2021.08.010	oral	dental calculus	ENA	PRJEB42014	ERS6955128	Ua073	double	none	Illumina NovaSeq 6000	PAIRED	WGS	19843154	ERR6096928	ftp.sra.ebi.ac.uk/vol1/fastq/ERR609/008/ERR6096928/ERR6096928_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR609/008/ERR6096928/ERR6096928_2.fastq.gz	1888245f6272bcb14c8b917b1c093a7f;c30d5e42af4f01a23ce9d0f2da86b2a8
Brealey2021	2021	10.1016/j.cub.2021.08.010	Harrsjön			Sweden	Ua075	Ursus arctos	100	10.1016/j.cub.2021.08.010	oral	dental calculus	ENA	PRJEB42014	ERS6955177	Ua075	double	none	Illumina NovaSeq 6000	PAIRED	WGS	22686136	ERR6096933	ftp.sra.ebi.ac.uk/vol1/fastq/ERR609/003/ERR6096933/ERR6096933_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR609/003/ERR6096933/ERR6096933_2.fastq.gz	3ff8ffa8f783239599d3b82343e59f1a;43842e889955d6446500bbc89d0415d5
Brealey2021	2021	10.1016/j.cub.2021.08.010	Harrsjön			Sweden	Ua075	Ursus arctos	100	10.1016/j.cub.2021.08.010	oral	dental calculus	ENA	PRJEB42014	ERS6955177	Ua075	double	none	Illumina NovaSeq 6000	PAIRED	WGS	23270266	ERR6096934	ftp.sra.ebi.ac.uk/vol1/fastq/ERR609/004/ERR6096934/ERR6096934_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR609/004/ERR6096934/ERR6096934_2.fastq.gz	681ff38b0d233aef5941ff6626890406;1487cc50a8837b5880b45a356e022690
Brealey2021	2021	10.1016/j.cub.2021.08.010	Harrsjön			Sweden	Ua075	Ursus arctos	100	10.1016/j.cub.2021.08.010	oral	dental calculus	ENA	PRJEB42014	ERS6955177	Ua075	double	none	Illumina NovaSeq 6000	PAIRED	WGS	20725384	ERR6096935	ftp.sra.ebi.ac.uk/vol1/fastq/ERR609/005/ERR6096935/ERR6096935_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR609/005/ERR6096935/ERR6096935_2.fastq.gz	a0a7f5ca0e7fccb284269fa3bf94cc5b;90054629f38c841d5d0b961bbf7720b1
Brealey2021	2021	10.1016/j.cub.2021.08.010	Harrsjön			Sweden	Ua075	Ursus arctos	100	10.1016/j.cub.2021.08.010	oral	dental calculus	ENA	PRJEB42014	ERS6955177	Ua075	double	none	Illumina NovaSeq 6000	PAIRED	WGS	20736526	ERR6096937	ftp.sra.ebi.ac.uk/vol1/fastq/ERR609/007/ERR6096937/ERR6096937_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR609/007/ERR6096937/ERR6096937_2.fastq.gz	091255ac8d110ffe9cef15b03f085bf7;4f6132a2606735456056499704efd162
Brealey2021	2021	10.1016/j.cub.2021.08.010	Stor-Gillersåsen	61.709	14.019	Sweden	Ua077	Ursus arctos	100	10.1016/j.cub.2021.08.010	oral	dental calculus	ENA	PRJEB42014	ERS6955130	Ua077	double	none	Illumina NovaSeq 6000	PAIRED	WGS	127050952	ERR6096955	ftp.sra.ebi.ac.uk/vol1/fastq/ERR609/005/ERR6096955/ERR6096955_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR609/005/ERR6096955/ERR6096955_2.fastq.gz	49d7c0d6a64bb227be0dc29cc47117d5;93e9f5b6c8c98abc8341c3175d08dd54
Brealey2021	2021	10.1016/j.cub.2021.08.010	Stor-Gillersåsen	61.709	14.019	Sweden	Ua077	Ursus arctos	100	10.1016/j.cub.2021.08.010	oral	dental calculus	ENA	PRJEB42014	ERS6955130	Ua077	double	none	Illumina NovaSeq 6000	PAIRED	WGS	129485898	ERR6097155	ftp.sra.ebi.ac.uk/vol1/fastq/ERR609/005/ERR6097155/ERR6097155_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR609/005/ERR6097155/ERR6097155_2.fastq.gz	e2558cf595a7fdf8aa185ceaef234944;56f5d7de7692ec4048087d71e28a5e26
Brealey2021	2021	10.1016/j.cub.2021.08.010	Stor-Gillersåsen	61.709	14.019	Sweden	Ua077	Ursus arctos	100	10.1016/j.cub.2021.08.010	oral	dental calculus	ENA	PRJEB42014	ERS6955130	Ua077	double	none	Illumina NovaSeq 6000	PAIRED	WGS	118541702	ERR6097156	ftp.sra.ebi.ac.uk/vol1/fastq/ERR609/006/ERR6097156/ERR6097156_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR609/006/ERR6097156/ERR6097156_2.fastq.gz	66e3135b30722a7d1fc6f80008926793;40a15085d694427224a53e9007b56868
Brealey2021	2021	10.1016/j.cub.2021.08.010	Stor-Gillersåsen	61.709	14.019	Sweden	Ua077	Ursus arctos	100	10.1016/j.cub.2021.08.010	oral	dental calculus	ENA	PRJEB42014	ERS6955130	Ua077	double	none	Illumina NovaSeq 6000	PAIRED	WGS	118039438	ERR6097514	ftp.sra.ebi.ac.uk/vol1/fastq/ERR609/004/ERR6097514/ERR6097514_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR609/004/ERR6097514/ERR6097514_2.fastq.gz	622c314734cf887084cf345d4723f548;a04ffd09fb294bd441806530931bf7df
Brealey2021	2021	10.1016/j.cub.2021.08.010	Fjäsko fäbod	61.355	14.351	Sweden	Ua079	Ursus arctos	100	10.1016/j.cub.2021.08.010	oral	dental calculus	ENA	PRJEB42014	ERS6955131	Ua079	double	none	Illumina NovaSeq 6000	PAIRED	WGS	54543880	ERR6097549	ftp.sra.ebi.ac.uk/vol1/fastq/ERR609/009/ERR6097549/ERR6097549_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR609/009/ERR6097549/ERR6097549_2.fastq.gz	e1c3fcfa7431ff79c103fb8a12df5517;e6746d806bab52f03606058b297fbd4d
Brealey2021	2021	10.1016/j.cub.2021.08.010	Fjäsko fäbod	61.355	14.351	Sweden	Ua079	Ursus arctos	100	10.1016/j.cub.2021.08.010	oral	dental calculus	ENA	PRJEB42014	ERS6955131	Ua079	double	none	Illumina NovaSeq 6000	PAIRED	WGS	55427990	ERR6097552	ftp.sra.ebi.ac.uk/vol1/fastq/ERR609/002/ERR6097552/ERR6097552_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR609/002/ERR6097552/ERR6097552_2.fastq.gz	ec7d3cf6f76770c9e5755d847ff7ad1a;1c6bb54e87dd060d4a3a21d0bfcca1a0
Brealey2021	2021	10.1016/j.cub.2021.08.010	Fjäsko fäbod	61.355	14.351	Sweden	Ua079	Ursus arctos	100	10.1016/j.cub.2021.08.010	oral	dental calculus	ENA	PRJEB42014	ERS6955131	Ua079	double	none	Illumina NovaSeq 6000	PAIRED	WGS	50745562	ERR6097573	ftp.sra.ebi.ac.uk/vol1/fastq/ERR609/003/ERR6097573/ERR6097573_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR609/003/ERR6097573/ERR6097573_2.fastq.gz	6dd6d9f62eb12591d57b3e0150532ca1;58ce3559a1dc805675bf748b8254a9eb
Brealey2021	2021	10.1016/j.cub.2021.08.010	Fjäsko fäbod	61.355	14.351	Sweden	Ua079	Ursus arctos	100	10.1016/j.cub.2021.08.010	oral	dental calculus	ENA	PRJEB42014	ERS6955131	Ua079	double	none	Illumina NovaSeq 6000	PAIRED	WGS	50374022	ERR6097575	ftp.sra.ebi.ac.uk/vol1/fastq/ERR609/005/ERR6097575/ERR6097575_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR609/005/ERR6097575/ERR6097575_2.fastq.gz	cd8224b89a5290b7a5126bf34f94d748;82c9bab3babee7339b44c82f4ddbd63c
Brealey2021	2021	10.1016/j.cub.2021.08.010	Vilhelmina, Vilhelmina (s:n)			Sweden	Ua082	Ursus arctos	100	10.1016/j.cub.2021.08.010	oral	dental calculus	ENA	PRJEB42014	ERS6955178	Ua082	double	none	Illumina NovaSeq 6000	PAIRED	WGS	5966048	ERR6097576	ftp.sra.ebi.ac.uk/vol1/fastq/ERR609/006/ERR6097576/ERR6097576_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR609/006/ERR6097576/ERR6097576_2.fastq.gz	fc4f00da49f1a9ea5196987a84cd23e7;32fdd8677b6e91dd31136db637e8b6a6
Brealey2021	2021	10.1016/j.cub.2021.08.010	Vilhelmina, Vilhelmina (s:n)			Sweden	Ua082	Ursus arctos	100	10.1016/j.cub.2021.08.010	oral	dental calculus	ENA	PRJEB42014	ERS6955178	Ua082	double	none	Illumina NovaSeq 6000	PAIRED	WGS	6063374	ERR6097577	ftp.sra.ebi.ac.uk/vol1/fastq/ERR609/007/ERR6097577/ERR6097577_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR609/007/ERR6097577/ERR6097577_2.fastq.gz	13941ae647763ff62fe1470edd03b104;66697c9c2a54fa8ea06a3ea454fc6dc0
Brealey2021	2021	10.1016/j.cub.2021.08.010	Vilhelmina, Vilhelmina (s:n)			Sweden	Ua082	Ursus arctos	100	10.1016/j.cub.2021.08.010	oral	dental calculus	ENA	PRJEB42014	ERS6955178	Ua082	double	none	Illumina NovaSeq 6000	PAIRED	WGS	5591812	ERR6097579	ftp.sra.ebi.ac.uk/vol1/fastq/ERR609/009/ERR6097579/ERR6097579_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR609/009/ERR6097579/ERR6097579_2.fastq.gz	b4f5657fd9aead5d282a0db7a2fe8a59;43908d72296fd4f5e003837f8dcbdf47
Brealey2021	2021	10.1016/j.cub.2021.08.010	Vilhelmina, Vilhelmina (s:n)			Sweden	Ua082	Ursus arctos	100	10.1016/j.cub.2021.08.010	oral	dental calculus	ENA	PRJEB42014	ERS6955178	Ua082	double	none	Illumina NovaSeq 6000	PAIRED	WGS	5564548	ERR6097580	ftp.sra.ebi.ac.uk/vol1/fastq/ERR609/000/ERR6097580/ERR6097580_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR609/000/ERR6097580/ERR6097580_2.fastq.gz	bd12ac91f7df194fda8e7d0154673083;f6d054ded83338ee98b04f50bea9a4d5
Brealey2021	2021	10.1016/j.cub.2021.08.010	Rättvik, Boda-Bingsjö	61.024	15.638	Sweden	Ua083	Ursus arctos	100	10.1016/j.cub.2021.08.010	oral	dental calculus	ENA	PRJEB42014	ERS6955132	Ua083	double	none	Illumina NovaSeq 6000	PAIRED	WGS	23561708	ERR6097581	ftp.sra.ebi.ac.uk/vol1/fastq/ERR609/001/ERR6097581/ERR6097581_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR609/001/ERR6097581/ERR6097581_2.fastq.gz	c28f6fba5240a7eb58b349d7a341e391;b3580d56842fd89ec74a660f684a41ea
Brealey2021	2021	10.1016/j.cub.2021.08.010	Rättvik, Boda-Bingsjö	61.024	15.638	Sweden	Ua083	Ursus arctos	100	10.1016/j.cub.2021.08.010	oral	dental calculus	ENA	PRJEB42014	ERS6955132	Ua083	double	none	Illumina NovaSeq 6000	PAIRED	WGS	23988740	ERR6097583	ftp.sra.ebi.ac.uk/vol1/fastq/ERR609/003/ERR6097583/ERR6097583_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR609/003/ERR6097583/ERR6097583_2.fastq.gz	9418f1858249f7ca1967abb9a69fcedd;dc4c7758509a83d2ee4ffdc98da6ee19
